fea1,fea2,fea3,fea4,ans
1.956744897819661e-06,3.8034813650310265e-06,8.722621738220572e-06,6.449141479119016e-06,0.6266
5.235377154687681e-06,3.4019749699136508e-06,6.685090877460014e-06,4.372789210346891e-06,0.6266
1.5794345073707688e-06,2.1232753464981454e-06,1.6517456427708158e-06,5.070264362805035e-07,0.6266
2.88820204735352e-06,4.1489239003530426e-06,1.2808551149526329e-05,5.212056170991156e-06,0.6266
2.344123156313558e-06,3.976670865415887e-06,3.5064191013764305e-06,1.5257132524040248e-06,0.6266
1.008664120620174e-06,2.8224670961928204e-06,9.985502056777137e-06,4.432226841412439e-06,0.6266
1.4719827547800377e-06,1.0928637054276029e-06,2.9534359862475033e-06,1.9781484740532577e-06,0.6266
3.3778156287733877e-06,4.769233060867184e-07,9.943506017314882e-06,4.403297819594347e-06,0.6266
3.1229693352140955e-06,5.239211378973513e-06,5.715507530520268e-06,4.688093679581075e-06,0.6266
1.6588891727324823e-06,2.067805696708087e-06,5.693084535701092e-06,2.8140790500888376e-06,0.6266
5.159632659120564e-06,3.6344407061719646e-06,5.0391863053150435e-06,2.1490470153407568e-06,0.6266
4.549233707487916e-06,5.460998482285454e-06,7.902453622354076e-06,4.171884362622497e-06,0.6266
2.073878220123214e-06,3.4419307557233876e-06,2.248489826113839e-06,1.9888558089953344e-06,0.6266
4.599916862814857e-06,3.675938260116058e-06,3.9905738203127e-06,2.4048009603928326e-06,0.6266
1.2388206669185588e-06,1.1510633368121166e-06,7.3308865880130295e-06,3.713909315468296e-06,0.6266
2.819572625512927e-06,1.0383891448597358e-06,1.2960439655966342e-06,1.6788920289339815e-06,0.6266
1.4625390791955701e-06,1.7836684837852759e-06,5.276915507793845e-06,3.019504897763131e-06,0.6266
2.873754634223003e-06,2.5652966585941315e-06,8.019365220363245e-06,4.031815554637403e-06,0.6266
3.2281015098800396e-06,4.814958196297954e-06,2.2275529153448394e-06,2.773366638901219e-06,0.6266
3.5619947892376685e-06,1.9076026597277938e-06,4.279303243445269e-06,2.8971125770622946e-06,0.6266
1.0769321177654092e-06,1.9197846617678845e-06,5.5264889625525415e-06,2.8300229722746245e-06,0.6266
2.7247895229847855e-06,1.471478649665622e-06,3.859895953704612e-06,1.4129772108110906e-06,0.6266
2.2808703271545277e-06,2.0153241139561936e-06,2.6922308974467387e-06,2.1014521438398262e-06,0.6266
1.290108624682565e-06,1.7991399609015494e-06,1.6148363493790335e-06,5.276781327664863e-07,0.6266
2.463506407503001e-06,3.4592600129053985e-06,4.76690634642422e-06,2.300807448711068e-06,0.6266
9.31400793541322e-07,1.9404127977426343e-06,2.606837212492e-06,1.148535498711833e-06,0.6266
4.334419791599602e-06,3.0319155833800358e-06,6.409395563593902e-06,2.4639865532127064e-06,0.6266
3.028766457405993e-06,2.567117795562873e-06,5.710515607427571e-06,2.4134830656928816e-06,0.6266
8.256965302388412e-07,1.4918307102334252e-06,2.801058430525365e-06,9.270027325257561e-07,0.6266
8.23645589110744e-07,8.311521027614002e-07,2.5506846319923184e-06,4.833011798222135e-07,0.6266
1.0860569132309752e-06,1.793231936947111e-06,3.6889146307442314e-06,2.6268503125232342e-06,0.6266
5.215438940272361e-07,1.35130182415784e-06,1.4057181503397431e-06,1.5785038121121286e-06,0.6266
1.2727892368235168e-06,2.1389844775427005e-06,4.178154741823284e-06,1.0400770095811242e-06,0.6266
1.5925693109496786e-06,1.3900901594396391e-06,5.596118682025727e-07,7.300086828612102e-07,0.6266
3.9917876827607163e-07,2.402776559411847e-06,2.2286630581748034e-06,3.26765086636842e-07,0.6266
1.0653696282233407e-06,1.552329104484486e-06,2.2015850369955442e-06,1.8936799706685423e-06,0.6266
1.7163129383758744e-06,2.003929875929667e-06,3.4185618140242107e-06,7.939025192685167e-07,0.6266
1.6459086119846934e-06,9.334555562968984e-07,1.7860309475442486e-06,7.581607461097814e-07,0.6266
5.734795776277471e-06,2.9892350801620657e-06,5.798059890662666e-06,2.1528493517656317e-06,0.6266
1.8833591280961239e-06,1.3451220098442978e-06,1.7257987217258513e-06,3.925387575607521e-07,0.6266
5.210330053440386e-07,9.672224060280747e-07,2.4321414792333387e-06,4.053375778888777e-07,0.6266
2.4655667714339185e-07,2.080108762643511e-06,3.4629921283507055e-06,2.3525933326662622e-06,0.6266
7.330656244085632e-07,1.252365365836219e-06,1.8460491470032772e-06,1.4522220060225946e-06,0.6266
8.905226785144126e-07,1.5931944752705906e-06,6.777266311285972e-07,7.360372995761413e-07,0.6266
1.7196718710640179e-06,1.7780255739975156e-06,3.53119177659142e-06,1.3318574719152042e-06,0.6266
2.6648965695969476e-07,1.3028023983753625e-06,6.927482936301021e-07,6.885970148939425e-07,0.6266
7.827856479462769e-07,1.037125141515286e-06,1.1190998292255745e-06,1.3297819571938819e-06,0.6266
1.247680317902551e-06,2.0994357555355e-06,1.614721633638867e-06,7.068927393857899e-07,0.6266
1.8704716859189113e-06,2.7627610999782643e-06,3.764625596698164e-06,2.257394598427723e-06,0.6266
5.91366855792343e-07,7.618945534540475e-07,5.72781284845824e-07,7.596457356551034e-08,0.6266
4.394955086134919e-07,1.819121234962081e-06,1.862975446837673e-07,4.29663646302265e-07,0.6266
4.085706581983978e-06,1.5897461534152679e-06,4.729573016447129e-06,2.1468234841566134e-06,0.6266
1.1351238244837337e-06,3.563744029916274e-07,6.50404786563757e-07,7.18826850001435e-07,0.6266
8.290806661036526e-07,1.42713800046466e-07,1.6237420513313874e-06,1.09820787673147e-06,0.6266
7.445572508021579e-07,1.955225745128846e-06,1.3022557608934786e-06,7.40489235125464e-07,0.6266
2.090158093210447e-06,2.340797037680053e-06,1.0424602110939524e-06,7.789397331967028e-07,0.6266
2.3263737892711102e-06,4.204461283828688e-06,3.27058182604698e-06,2.53139025753741e-06,0.6266
3.841256146497463e-06,4.3814710854114746e-06,4.167370474571473e-06,2.967948276850089e-06,0.6266
5.360110275316504e-07,1.6113565552207033e-06,1.0804924611256175e-06,2.5172710084611525e-07,0.6266
1.7415137181999453e-06,2.154501026195222e-06,1.015637413618518e-06,6.146845457183183e-07,0.6266
1.5631693752330521e-06,1.1882649168904005e-06,2.7814819005654148e-06,9.189633761553391e-07,0.6266
3.358083080755137e-07,4.0680644636302927e-07,1.0569374087043386e-06,1.5166458869526686e-06,0.6266
9.354097907685751e-07,7.650703956984453e-07,1.7956130701432614e-06,4.5023311109025823e-07,0.6266
1.7838789904418828e-07,1.17150988736303e-06,9.058636691950761e-07,5.893405976008266e-07,0.6266
7.597428087540651e-07,1.1187184454641648e-06,8.702004005193864e-07,2.1324921504983997e-07,0.6266
1.7532740901966008e-06,2.119494911426848e-06,2.2895407591474998e-06,1.936270247424935e-06,0.6266
4.585226798116698e-06,5.135091421587371e-06,6.160968840079795e-06,1.0271891018724565e-06,0.6266
8.627184623858668e-07,1.0858923073818732e-06,1.2218441556331043e-06,6.568822268307404e-07,0.6266
9.394037540633711e-07,1.6009425101024468e-06,1.4973818616722236e-06,8.998161855635353e-07,0.6266
5.098848905737178e-07,6.371923064237231e-07,9.662783799331e-07,8.021128086011659e-07,0.6266
9.369601723552435e-07,1.4517238254147263e-06,1.0095541977808373e-06,3.5651843976487596e-07,0.6266
1.1224723389212196e-06,1.0576203615692511e-06,2.206949040451542e-06,1.1117863691249751e-06,0.6266
1.1278006047390234e-06,2.0393644573357398e-06,1.25922212897301e-06,1.1561680312694524e-06,0.6266
6.113094684460063e-07,1.7033855680339876e-06,7.076650207153261e-07,3.2762728288509577e-07,0.6266
6.767368039654507e-07,1.0804834838266105e-06,1.398845726747766e-06,1.0458860312367515e-06,0.6266
5.365468423107219e-07,7.557821433913654e-07,2.707504035716205e-06,1.3027930848389941e-06,0.6266
9.565286937043452e-07,8.271690648531547e-07,7.428768422677089e-07,4.560378098744002e-07,0.6266
1.6468934168494895e-06,2.7988805808624585e-06,3.2535437830988906e-06,1.989828758797313e-06,0.6266
1.5186466242359934e-06,3.260848160750781e-06,4.104014794940847e-06,1.3044903803851603e-06,0.6266
1.1711549934901244e-06,8.184826878053583e-07,2.1207531627950935e-06,6.16734704796532e-07,0.6266
1.2623014625136499e-06,1.6496183155716751e-06,2.478393303162203e-06,4.991706311670035e-07,0.6266
6.95349349698576e-07,2.6583603399766087e-06,1.110318657975444e-06,2.486857881257683e-07,0.6266
1.146685217253498e-06,6.609569224985749e-07,7.170772832142461e-07,2.7597013782153474e-07,0.6266
6.985794654117279e-07,1.8386558650033177e-07,1.5758324974150271e-06,7.870579798232981e-07,0.6266
1.6169853407494352e-07,7.184303047305615e-07,1.666616278896932e-06,1.3743884159902594e-06,0.6266
1.2637160992303973e-06,1.6710615792145584e-06,1.382484667779878e-06,2.8932571039602217e-07,0.6266
7.146709938335138e-07,1.2640345188279698e-06,6.393974102572599e-07,1.8772102502928887e-07,0.6266
8.394935886631268e-07,9.916149509074022e-07,1.496882180759132e-06,6.841626433886295e-07,0.6266
1.3150243049608267e-06,1.6458777767402698e-06,2.277313979799038e-06,9.868388170042385e-07,0.6266
1.8123258501226624e-06,1.1499725784676309e-06,1.5428752182667868e-06,1.1910326077056156e-06,0.6266
3.5893297213567057e-07,1.2324133844185631e-06,7.989946459695613e-07,5.569791869857241e-07,0.6266
9.435960529144911e-07,2.5039304481281876e-06,2.5099475448377164e-06,1.1164190472128992e-06,0.6266
5.809984618424275e-07,5.566881123857139e-07,1.3331568673198e-06,1.0990800489645751e-06,0.6266
5.640215076386794e-07,2.3014765928561603e-06,1.569906688534084e-06,1.0958043404514538e-06,0.6266
1.5367689942527295e-06,2.6209087229678747e-06,2.5510856351507275e-06,1.2704915502277555e-06,0.6266
1.4550478804332354e-06,1.3454008669025772e-06,1.958512124494358e-06,9.252468293913575e-07,0.6266
3.7452566671959833e-07,7.264334610070908e-07,9.071409335404356e-07,1.2408476404237937e-06,0.6266
1.7477590171288669e-06,1.1792232057809736e-06,1.567619855844572e-06,7.84167062720392e-07,0.6266
7.49078475128819e-07,4.3780738520650104e-07,2.6019076814834997e-07,4.3798234644485445e-07,0.6266
8.548599493219835e-07,1.3308462614900664e-06,1.4663887453095499e-06,5.279266313701791e-07,0.6266
4.1807305581381295e-07,7.406804896400118e-07,7.867515888337845e-07,6.864424100563379e-07,0.6266
7.807985083255758e-07,1.5466267312742187e-06,5.196991445936999e-07,5.307080007616034e-07,0.6266
1.2669271037986056e-06,9.117638027956291e-07,1.1153625246630127e-06,4.759057192309828e-07,0.6266
1.9368064942526186e-06,3.93542803599443e-06,4.26275373882993e-06,2.1303637503717386e-06,0.6266
2.0871805103624944e-06,7.658454139712636e-07,1.741190864437172e-06,8.489242117056167e-07,0.6266
7.003309068558601e-07,1.614765341052454e-06,7.125911416879551e-07,8.617976803512834e-07,0.6266
8.08987259632938e-07,2.244433642286846e-06,8.002234650990125e-07,1.2630633703289073e-06,0.6266
1.7768565123106911e-06,9.835928237930917e-07,1.3735355018107327e-06,9.05833421373307e-07,0.6266
9.261550151501751e-07,2.971790318188735e-06,1.2964623775324633e-06,5.057126298750188e-07,0.6266
3.530500932879136e-07,2.102647807803832e-06,1.8704102139604958e-06,9.464691974555742e-07,0.6266
2.525874879717375e-06,1.947395071122567e-06,1.6581934754054431e-06,1.1704825199864076e-06,0.6266
1.3694694226379564e-06,4.3860499075468986e-07,1.344636923150466e-06,1.417609929175584e-06,0.6266
2.911007243931661e-06,3.384982413458421e-06,2.0522239202914585e-06,1.0210479625316785e-06,0.6266
2.433406994087535e-06,1.6427628435867323e-06,3.0904377235961615e-06,1.5677137539375425e-06,0.6266
2.965409533177974e-06,3.2478501134038755e-06,4.048814945152237e-06,1.8101160981538116e-06,0.6266
1.7050554444810214e-05,1.750112833844847e-05,2.3641288902944986e-05,1.0532886439989615e-05,0.6266
3.6266510190977085e-06,4.396235849801567e-06,5.931574235187422e-06,3.407582003227179e-06,0.6266
1.3646590053085481e-06,2.4121301827918286e-06,3.3877761912937634e-06,1.7980900180452277e-06,0.6266
4.028474343281691e-06,4.561711191272669e-06,5.995808859152601e-06,2.366105497310704e-06,0.6266
9.666478034940364e-06,1.002832488242294e-05,1.2115871581401693e-05,4.227057841491018e-06,0.6266
2.911872453263325e-06,3.7052730223373094e-06,3.602762575916327e-06,1.7234356116695812e-06,0.6266
1.0649594554002677e-06,2.0078870695165832e-06,1.4874034303427634e-06,2.5133739889670736e-07,0.6266
1.326870874513033e-06,2.446508804036993e-06,2.0605128520917883e-06,1.0828598604578979e-06,0.6266
1.2371365685931309e-06,2.21081307754726e-06,2.1781990366434863e-06,5.196272387438289e-07,0.6266
1.93518311641232e-06,3.239866994875297e-06,2.5494811318685816e-06,1.5429552815081312e-06,0.6266
1.006940287348568e-06,6.95829860762492e-07,8.017622117657784e-07,2.873218135513874e-07,0.6266
1.722922324058661e-06,2.5649432920164978e-06,1.7184838095271945e-06,9.464892712164667e-07,0.6266
1.1784434753178394e-06,1.8610858035657857e-06,1.962631862037761e-06,5.702100379260706e-07,0.6266
