fea1,fea2,fea3,fea4,ans
3.0249972170853264e-05,1.9995325528452417e-05,2.517252837889828e-05,1.5385923971662425e-05,0.8483
1.2047646033326032e-05,8.948280756109804e-06,4.195963154600605e-06,5.409749282262165e-06,0.8483
6.659074647832867e-06,3.910638253572943e-06,1.3669432585750138e-05,5.77573619458676e-06,0.8483
4.772260005765471e-06,3.0942456837834057e-06,9.491888767644004e-06,5.767388687787588e-06,0.8483
7.605222866682931e-06,7.886742630036954e-06,2.1689338743881173e-05,9.633140009420528e-06,0.8483
7.268072792675761e-06,7.737063782694228e-06,9.526705665873147e-06,2.64767679422423e-06,0.8483
3.2995502396144772e-06,4.324313124130697e-06,9.0305662096739e-06,4.468565120486125e-06,0.8483
4.163805593085273e-06,3.5496828819460356e-06,1.4976647826857232e-05,6.987025552662267e-06,0.8483
2.1301616774288885e-06,1.723499472778635e-06,1.712556141578925e-05,8.899415889840496e-06,0.8483
1.2213012867710218e-05,9.566934262522898e-06,9.267833655146146e-06,8.754975043164453e-06,0.8483
4.306050972893218e-06,4.452519606714831e-06,7.658238346999843e-06,3.043671865030975e-06,0.8483
5.113445682500028e-07,1.8907926916286033e-06,6.556917949259865e-06,4.008976698059924e-06,0.8483
7.512109042216093e-07,1.6234814278379863e-06,1.0213912496797338e-05,6.457668868754721e-06,0.8483
6.212849129505707e-06,5.499843226498684e-06,7.0436926419684135e-06,4.686755292351527e-06,0.8483
6.882536094067246e-06,5.721538404860741e-06,8.206850776509927e-06,4.638430424091887e-06,0.8483
2.3902957036317104e-06,2.526118286010579e-06,1.0183022042834044e-05,2.2067580098465593e-06,0.8483
2.3843739024339743e-06,3.706225099430547e-06,1.6598790444647936e-06,2.4005164873821066e-06,0.8483
4.318564419140921e-06,3.2833756185010505e-06,2.6906827000350607e-06,1.6273201327340826e-06,0.8483
2.9266769406297458e-06,2.2303581045832986e-06,9.554241899912077e-06,4.725130736139418e-06,0.8483
2.9060729698679933e-06,2.5343057591333495e-06,3.486497943066545e-06,1.154565122967533e-06,0.8483
