fea1,fea2,fea3,fea4,ans
1.112220315411866e-05,5.815502595814088e-06,7.811475343315728e-06,7.2260233503523735e-06,1.0736
7.031512396366258e-06,4.252910861227221e-06,1.1916993910922842e-05,8.974985084577954e-06,1.0736
5.191304398494441e-06,3.3853094205375566e-06,2.204543465553485e-06,2.1370803748014295e-06,1.0736
1.1132976543596347e-06,1.0737551304220334e-06,8.499625924858581e-06,3.5578145341601024e-06,1.0736
5.056556876707709e-06,2.710782138306893e-06,1.2491065214838966e-05,5.462910575109397e-06,1.0736
8.45352693473285e-06,4.293729024528057e-06,2.664602753286998e-06,5.235261420633987e-06,1.0736
7.4339414917408615e-06,1.9501317842290393e-06,8.259739787458166e-06,8.59649850324782e-06,1.0736
3.2144827217471243e-06,1.5479031515380818e-06,4.625506944444549e-06,2.3404377177144664e-06,1.0736
3.8292455761472235e-06,1.1071070610999057e-06,6.0018057450385415e-06,6.809798258436155e-06,1.0736
5.92275757299723e-06,2.9085845941130397e-06,3.4475869671092504e-06,4.636613317970454e-06,1.0736
1.731240549175109e-06,1.3559558043587055e-06,3.521479672940891e-06,2.5218191388215e-06,1.0736
2.821710723159049e-06,2.459325307795768e-06,4.786778366431717e-06,4.3025327147700425e-06,1.0736
2.3467509067572035e-06,1.0498959883614226e-06,4.962819564236164e-06,3.2086290422823434e-06,1.0736
5.789108398133937e-06,3.2521240194378404e-06,6.236363796656354e-06,4.841290552365519e-06,1.0736
2.2622277413344762e-06,3.0455555033148533e-06,3.93254603514866e-06,2.2923963994340294e-06,1.0736
3.219705800777555e-06,2.536852362991999e-06,5.055174362380555e-06,3.6596922369042217e-06,1.0736
4.4434522343268065e-06,3.4014875824906976e-06,8.080246050265556e-06,4.653844166800148e-06,1.0736
1.82186340060365e-06,1.0910551838906992e-06,9.529082512492818e-06,6.827672752610601e-06,1.0736
1.506321793447914e-06,3.7945650402133116e-07,4.093171954685091e-06,1.750845651595556e-06,1.0736
1.933019963533982e-06,1.6567213454772408e-06,2.4448643889802806e-06,2.309033819755847e-06,1.0736
6.078825199638739e-07,1.6233584442474812e-06,3.879209856327161e-06,1.4550985368407357e-06,1.0736
2.0587363236085453e-06,1.6174293774768615e-06,3.5793380796125454e-06,2.4903897819492038e-06,1.0736
1.5745375969355614e-06,7.743950929262813e-07,4.404127497071469e-06,3.7098921655414545e-06,1.0736
9.522579983398842e-07,5.75403186856166e-07,4.7869101404908656e-06,2.036997020561034e-06,1.0736
2.5807198717983356e-06,1.876280332057814e-06,3.6465475578773023e-06,1.2635026758626854e-06,1.0736
9.927221544905015e-07,2.029317063994434e-06,3.6743180160043176e-06,1.9408509027938836e-06,1.0736
2.8304139219917583e-06,1.3457257921375167e-06,5.123486957856526e-06,3.491045358251175e-06,1.0736
1.043811613117447e-06,9.010697690584711e-07,5.140412162764438e-06,2.786146877859427e-06,1.0736
9.44223016719608e-07,8.664983989419085e-07,2.3624047020194194e-06,4.4162001208578024e-07,1.0736
1.6787099104563084e-06,3.1828063238321674e-07,4.5496668546426796e-06,3.4438942904349603e-06,1.0736
9.410685452826591e-07,1.6199692147857493e-06,5.268830950489393e-07,4.6515600094526417e-07,1.0736
1.0248241849448631e-06,1.5999301773619603e-06,5.454351863104284e-06,3.083787932519322e-06,1.0736
8.751189372685209e-07,1.5996094928345852e-06,4.989263206896495e-06,2.372275229798606e-06,1.0736
2.051364520138162e-06,1.8165417269413635e-06,4.882917120133125e-06,3.542748928015437e-06,1.0736
2.4421522517366964e-07,1.1806700671880575e-06,2.9052470588941203e-06,1.6189887808013345e-06,1.0736
9.73868003868508e-07,9.689472873901765e-07,2.690454145033875e-06,1.3284056467283605e-06,1.0736
1.3176956591648181e-06,1.17493546376748e-06,3.670234912539321e-06,2.710737334460309e-06,1.0736
1.9093637706537667e-06,1.3500769684854154e-06,4.718903744035441e-06,1.6519529613101735e-06,1.0736
5.142265379276542e-06,4.031299934126458e-06,4.098061644579912e-06,2.0988684935087647e-06,1.0736
1.3023720800347004e-06,1.3016030872738346e-06,2.211625823028192e-06,1.0156663972441395e-06,1.0736
9.419565978284745e-07,1.1429992883444746e-06,6.801498637254651e-07,5.787612297652601e-07,1.0736
6.270402681452298e-07,6.729397518841178e-07,1.943957874383706e-06,6.646862669773549e-07,1.0736
1.0803001910450096e-06,7.715546859517684e-07,8.537128494905854e-07,5.002788521572095e-07,1.0736
8.331658612693615e-07,3.3597303329657e-07,1.8455309245216e-06,1.239298998280434e-06,1.0736
4.2439420252847646e-07,7.428398353235758e-07,1.088177100839715e-06,1.3451943042249475e-06,1.0736
3.357511824354115e-07,6.201585571420016e-07,9.076549231110818e-07,1.1588876256948274e-06,1.0736
1.3136425541636516e-06,1.2521481400531418e-06,3.2293848273096076e-06,2.4153024393466233e-06,1.0736
1.0469881985979981e-06,1.0431342071655656e-06,2.0962268260935976e-06,1.2366481648549815e-06,1.0736
1.524102457629957e-06,1.3781240231036688e-06,2.6025763904167953e-06,1.4547586799736048e-06,1.0736
1.66112005345887e-06,1.8091044999451197e-06,2.164920436403602e-06,1.6973005510960572e-06,1.0736
1.3854636381768835e-06,1.440511314375324e-06,2.8199147989129397e-06,1.5300587965485582e-06,1.0736
1.0100021648132635e-06,7.989451357130788e-07,1.951574067064421e-06,6.967080016758639e-07,1.0736
1.4975270128693919e-06,1.1227757153134932e-06,2.4174558612382657e-06,2.5440819389046022e-06,1.0736
8.796397064267507e-07,8.068029888110873e-07,7.61187768962715e-07,4.150878199177558e-07,1.0736
8.826718148391134e-07,1.862589218232167e-06,2.79714583200665e-06,9.201335940446574e-07,1.0736
3.2084986761932266e-06,2.530450673331919e-06,4.836706407209111e-06,3.0877351100834435e-06,1.0736
4.407453777484383e-06,4.327730440127942e-06,4.8048811159530736e-06,3.6116831124126107e-06,1.0736
4.778426633674453e-06,5.957397604705542e-06,5.419945611556639e-06,3.643724330860691e-06,1.0736
1.9007114393842742e-06,1.9710856726991234e-06,3.8071076472182976e-06,2.682600084038342e-06,1.0736
8.112437914185015e-07,1.0404241677797581e-06,1.7278369173260367e-06,1.3062462091306156e-06,1.0736
2.597543350021762e-07,1.248267476855944e-06,2.2911725422049226e-06,1.3096666973767498e-06,1.0736
1.092300526463697e-06,8.052866229290737e-07,2.502667577715013e-06,1.267902841950929e-06,1.0736
1.2766811504935998e-06,9.056516748011045e-07,1.8812783172091914e-06,9.638717905258587e-07,1.0736
4.996396707364638e-07,9.793814236539193e-07,9.277463190346978e-07,6.468196575417001e-07,1.0736
6.868948463892234e-07,1.1454599762429464e-06,4.848276532657381e-07,4.685863660126442e-07,1.0736
