fea1,fea2,fea3,fea4,ans
4.751683618607839e-06,2.5231723257041767e-06,1.4814174755367357e-05,1.2056084276532606e-05,0.8454
4.27401440512639e-06,1.6637779118256598e-06,6.848837920985676e-06,3.870594863896503e-06,0.8454
4.122221866917679e-06,3.2228621641425794e-06,1.4391225196981256e-05,9.812697866546942e-06,0.8454
2.86983334561005e-06,1.8394061512658742e-06,1.5363240528364277e-05,9.601220260286928e-06,0.8454
2.7732822371692503e-06,2.55832043045707e-06,2.3535528635359226e-05,1.6594988320528116e-05,0.8454
7.55064885443622e-07,1.0732658723544437e-06,6.730630047097685e-06,5.03426275624517e-06,0.8454
7.5342644498915175e-06,5.7168598379001565e-06,1.2799376449180978e-05,8.9439896364444e-06,0.8454
6.468906638337358e-06,6.03134422601997e-06,1.3200024960227076e-05,9.761127819061291e-06,0.8454
6.340146599720472e-06,3.6240638720815337e-06,1.8364802779498268e-05,1.1887446650887388e-05,0.8454
6.628798625049247e-06,3.869115825508769e-06,6.882509989470125e-06,4.290863418458855e-06,0.8454
1.353324667233384e-06,1.4380781104379114e-06,5.729783002992746e-06,2.9139791440752548e-06,0.8454
2.350798758813447e-06,2.1880176058915037e-06,3.859932205018523e-06,2.463656778823375e-06,0.8454
5.345907068909392e-06,2.7786550924901372e-06,6.048202374454165e-06,3.714866327584357e-06,0.8454
3.7772349158103625e-06,2.635075086738863e-06,5.274109899135547e-06,4.1358960648243416e-06,0.8454
2.1684668559551667e-06,1.1994939558007501e-06,5.63574546983198e-06,2.8996355975968626e-06,0.8454
2.2824447947672768e-06,1.3875276471337426e-06,5.6325333209656654e-06,3.698676844662945e-06,0.8454
2.072001771403105e-06,1.9781270700812206e-07,3.160943871331157e-06,2.037917309054609e-06,0.8454
2.0364711490091956e-06,1.688079825967055e-06,5.849325890251203e-06,3.4119797053758117e-06,0.8454
5.570729203981818e-06,3.908887951423128e-06,4.2075392668428536e-06,2.903617989679028e-06,0.8454
3.256367252236099e-06,2.3436553968986834e-06,5.4867656547229094e-06,2.9751695645211985e-06,0.8454
1.6835083300190936e-06,6.726384876539585e-07,1.0540782950314114e-05,5.753733180554749e-06,0.8454
1.2629147883661822e-06,1.1629507432004068e-06,2.2695981336773097e-06,1.46169332703116e-06,0.8454
1.8250731378359993e-06,1.851422547207787e-06,5.558812253373367e-06,3.6697451066525403e-06,0.8454
2.7781257307549216e-06,1.968261149156251e-06,1.0341576815466418e-05,6.314507378727432e-06,0.8454
2.1578694298690872e-06,6.7059898405557e-07,4.326685232145417e-06,3.294246967760358e-06,0.8454
1.5600957570147156e-06,7.166984714166546e-07,2.4550548878548455e-06,1.6361556944586125e-06,0.8454
9.337786426198906e-07,2.3696196834658813e-06,1.5194897468252438e-06,4.376176274253654e-07,0.8454
2.9481622042461415e-06,1.6295075744797027e-06,5.355695731603751e-06,3.2473089160309145e-06,0.8454
2.0549942578659887e-06,1.8177598507241774e-06,1.2256748284162283e-06,8.521688874011353e-07,0.8454
6.280113493244522e-07,1.2135022896468908e-06,3.2032180161844234e-06,9.086546060361072e-07,0.8454
2.68777161349348e-06,1.15420709731515e-06,2.326759637301205e-06,1.99371100106895e-06,0.8454
1.965471337043353e-06,7.85773557858737e-07,3.202854794543077e-06,2.405701095573337e-06,0.8454
3.018479098946021e-06,1.7846419703778297e-06,3.526932432121017e-06,2.077377072164102e-06,0.8454
2.605007451867674e-06,1.399875133436148e-06,2.8618601224016216e-06,2.551757295518137e-06,0.8454
2.0235347647949774e-06,3.161471979803468e-06,4.964107875233935e-06,3.2376118634950256e-06,0.8454
3.4985570106480653e-06,1.5375643708453897e-06,3.2927547708443814e-06,2.733777954815002e-06,0.8454
1.1997225517592017e-06,1.2939175346438182e-06,1.6592499453140103e-06,7.754221698021759e-07,0.8454
1.1141084383076256e-06,4.3950188698621507e-07,4.305774112872992e-06,2.666190064004427e-06,0.8454
1.0402647146821607e-06,1.3202184465748326e-06,4.125640358719835e-06,2.368921311057142e-06,0.8454
3.7911097968924453e-06,2.838432199376032e-06,3.283605997241311e-06,2.6076031490515688e-06,0.8454
1.5998882132783357e-06,1.8461954945161088e-06,1.5992233002157926e-06,1.2405645366640994e-06,0.8454
1.4870984576252045e-06,1.846054703760854e-06,1.3260629724969668e-06,7.55929293281911e-07,0.8454
