fea1,fea2,fea3,fea4,ans
1.350727237414112e-05,6.303269694783133e-06,9.648633528329406e-06,9.6745575971421e-06,0.4901
1.7438354302095103e-05,6.697141187138338e-06,1.0571558885334402e-05,1.0807872855526786e-05,0.4901
7.034679799136866e-06,9.034781782584754e-07,4.904992966543866e-06,4.88023228856693e-07,0.4901
5.579319106229753e-06,4.087794449201673e-06,2.8454742140608013e-06,2.5742685681674296e-06,0.4901
2.8472119698421843e-06,5.615579989363015e-07,6.786938201234152e-06,5.791358132547523e-06,0.4901
1.8948685369907101e-06,6.845334431315468e-07,8.59267026182231e-06,5.656623284608751e-06,0.4901
5.877213917630361e-06,3.1652037923879178e-06,7.824898969569056e-06,4.1992026829631406e-06,0.4901
5.95335420166714e-06,2.8434731646717035e-06,8.524653964369165e-06,6.347272520172415e-06,0.4901
3.576632564760299e-06,3.400616992476402e-06,9.108913054734585e-06,1.0514358640158027e-05,0.4901
8.151690154339084e-06,5.5328252607714805e-06,5.885692159742909e-06,4.740851993079137e-06,0.4901
2.1268770191030683e-06,2.2259166248837737e-06,5.799658566619721e-06,2.3804140575577138e-06,0.4901
6.457163865041292e-06,4.4728632352752685e-06,6.516296515272479e-06,3.6178419949380682e-06,0.4901
4.4209985750885e-06,3.2401131971804007e-06,5.010337161561715e-06,3.369710796520905e-06,0.4901
2.7192418874023967e-06,7.594539168484308e-07,8.839345866649797e-06,5.635368210682677e-06,0.4901
3.152615439732591e-06,3.363595957837673e-07,7.202890020390099e-06,4.612856234827427e-06,0.4901
3.8026079871325137e-06,2.797512432613924e-06,4.978530389718357e-06,3.3293889483349265e-06,0.4901
1.5489349178192238e-06,4.4481271587590007e-07,1.025775235367096e-05,6.419994030068527e-06,0.4901
1.9587572545245526e-06,3.292088342553802e-06,7.416453080236219e-06,3.7328528831489594e-06,0.4901
1.9042941030211574e-06,1.2811887430675818e-06,4.894146489098003e-06,3.87020632944224e-06,0.4901
3.4107287790713643e-06,1.7347031187997028e-06,3.579228286623019e-06,2.6917033444640227e-06,0.4901
2.817358858537567e-06,2.598840908477271e-06,2.799940127914395e-06,1.5574104428091914e-06,0.4901
3.5221191997794812e-06,7.622026707085793e-07,4.205239167738209e-06,2.325659823990471e-06,0.4901
2.345377268815576e-06,8.890284015247838e-07,7.537582491941389e-06,5.010030924243171e-06,0.4901
1.2400119407578864e-06,4.732243360982004e-07,5.701523113392924e-06,3.0249663413626428e-06,0.4901
2.2814032634798793e-06,1.8074666803714533e-06,1.2687628084256008e-06,7.685191981063012e-07,0.4901
2.8992802377723413e-06,1.466446370763442e-06,1.3339603864682616e-06,2.5656662477817194e-06,0.4901
2.4327448649963133e-06,2.180909598908146e-06,4.328931493178566e-06,1.7123598575257287e-06,0.4901
3.97926484928636e-06,3.011931788503067e-06,1.1383088248830753e-06,9.304853434171339e-07,0.4901
3.8344711761718434e-06,2.281057792517975e-06,6.887240613667109e-06,3.894343650160788e-06,0.4901
4.2180137210664614e-07,6.296819509001397e-07,3.070752462298026e-06,2.10332656238847e-06,0.4901
1.8329621737130524e-06,2.414833975236675e-06,5.4305954168042515e-06,3.1394271140104027e-06,0.4901
1.346870132710464e-06,8.21545247457834e-07,5.7731527317254615e-06,3.726137577451668e-06,0.4901
2.220257188732162e-06,1.6988392311409648e-06,2.15644808193719e-06,2.0688817993213634e-06,0.4901
2.060865785958531e-06,1.0425675386866925e-06,2.954312724238398e-06,2.339871814348184e-06,0.4901
3.027397276201026e-06,1.7424906634977686e-06,2.4892890102578396e-06,1.4731024639116095e-06,0.4901
1.544408687783912e-06,9.059050647757926e-07,3.4212275994180656e-06,2.0395018371637686e-06,0.4901
1.9806343287555764e-06,9.369936216260254e-07,5.750681339404344e-06,3.5124385557638084e-06,0.4901
2.9726544500295564e-06,1.511321073000694e-06,3.739462017469415e-06,2.326668687005106e-06,0.4901
6.867503763763978e-07,1.532869250422204e-06,2.987613088343137e-06,2.225827795548467e-06,0.4901
3.050183842699794e-06,1.5856858518181726e-06,5.846602062316173e-06,4.53669578708715e-06,0.4901
1.566316506150866e-06,1.2126963796094516e-06,1.009701252971339e-06,1.4664388458974912e-06,0.4901
3.3520904029115936e-06,3.1221293050610194e-06,1.1730529725690155e-06,5.547379729443771e-07,0.4901
2.3207858687001073e-06,1.8467228771039217e-06,4.074684149455959e-06,3.305104822042534e-06,0.4901
1.1149767359322638e-06,1.496574397953025e-06,4.081719520479367e-06,2.241032102599444e-06,0.4901
2.607830170049227e-06,1.3690239582796064e-06,1.1139876636979648e-06,6.261312772321873e-07,0.4901
1.6477444151641183e-06,4.0800610136850857e-07,1.576903984242832e-06,9.143982470388886e-07,0.4901
9.983510074027287e-07,6.921957299646667e-07,3.1843093786307482e-06,2.427663011753888e-06,0.4901
5.924790120209231e-07,1.2014208840256573e-06,2.4940734165232094e-06,1.8270815503797726e-06,0.4901
1.5570083191172212e-06,2.238127612487606e-06,1.7951688746085709e-06,1.0981164068453223e-06,0.4901
1.049300775756622e-06,1.4355062808310644e-06,1.3651955685231406e-06,7.657591263208758e-07,0.4901
2.2302023826386813e-06,2.8985938595637618e-06,2.9399332423199393e-06,2.1556865228591366e-06,0.4901
2.2512134345752065e-06,2.893150820173005e-06,3.2714318090986406e-06,2.2483217382362875e-06,0.4901
3.6745433117516537e-07,1.0162736215011668e-06,1.811001562445923e-06,1.6181092514811848e-06,0.4901
1.918922176652888e-06,7.060210084357632e-07,3.080704551607206e-06,2.462467921359359e-06,0.4901
5.481540466271099e-06,5.0859691383499014e-06,3.222610822608056e-06,3.3925421541764306e-06,0.4901
1.8980045590706042e-06,3.90479321506482e-06,2.6952226718751585e-06,2.6431949452560663e-06,0.4901
4.671213438346014e-06,6.999254414719475e-06,4.518526965100607e-06,4.822041505375085e-06,0.4901
5.7768588947843736e-06,6.22582564022536e-06,6.5387869783676216e-06,5.65512048420233e-06,0.4901
1.0585729085832496e-06,9.789654254943652e-07,3.8110144419882822e-06,2.54588723391914e-06,0.4901
1.6160251998817328e-06,1.2779375270082755e-06,1.967477273602598e-06,1.535257570574582e-06,0.4901
2.9481027349235964e-06,1.5649717098363273e-06,1.7287729235394956e-06,1.911906121613121e-06,0.4901
6.391611299068758e-07,2.6770724687522757e-07,1.0568520652676455e-06,2.3930542980766204e-07,0.4901
2.600692868978983e-06,2.2904287204717513e-06,3.1928885098972384e-06,1.2764485576678669e-06,0.4901
1.6562305828621579e-06,8.204192378664677e-07,1.3864622203251924e-06,9.565620020704912e-07,0.4901
4.756347058966304e-06,3.435030039803966e-06,5.371282300646309e-06,3.33071591622581e-06,0.4901
3.350120885356096e-06,3.6805065176472395e-07,5.0362561244800915e-06,3.1321094340678077e-06,0.4901
2.2655229604452954e-06,3.519744139243029e-07,3.4130554807917597e-06,1.9010751107637938e-06,0.4901
1.4471827992690425e-06,1.7213856573737644e-06,3.573892396256043e-06,7.865632256876724e-07,0.4901
1.3905798789542135e-06,2.187377713245624e-07,2.019770343574106e-06,1.5641917112288635e-06,0.4901
2.033617809321282e-06,1.956248855016017e-06,2.9558939099054547e-06,2.0899600572056284e-06,0.4901
8.287081430909826e-07,1.011829652139224e-06,1.2648753917870388e-06,1.422594499332511e-06,0.4901
7.40198603656206e-07,5.143829878746439e-07,1.4347455616332452e-06,2.0859445568616138e-07,0.4901
1.5600591954728377e-06,1.8860696521331992e-06,2.001415974576907e-06,1.8942108218459705e-06,0.4901
1.745450766971691e-06,1.3235410610083487e-06,2.4235524340617216e-06,2.123905782836881e-06,0.4901
9.410383595656575e-07,7.280546759801695e-07,1.6786798210667099e-06,1.0256098776016404e-06,0.4901
1.253179235466516e-06,1.5997452496015419e-06,1.134493329460409e-06,1.1875449629288859e-06,0.4901
7.959048090552237e-07,2.35236989578048e-07,6.375866029872807e-07,3.556353417348189e-07,0.4901
1.3325482517719227e-06,1.8591665317364244e-06,2.0862149432727926e-06,1.653251575216353e-06,0.4901
3.3382261217377224e-06,2.6694960094723567e-06,5.19106316024046e-06,3.650009164238762e-06,0.4901
3.6350418318350086e-06,4.01197148337011e-06,4.60039685369799e-06,2.6904702757301655e-06,0.4901
5.505314167144708e-07,1.183081816078193e-06,1.8997912959935812e-06,1.869563259803295e-06,0.4901
7.563035481765356e-07,1.1262166389674892e-06,6.807533728845866e-07,4.162148222272216e-07,0.4901
1.3063991241860253e-06,1.9151571557034662e-07,4.669126780878414e-07,8.462426840875488e-07,0.4901
1.4023414614451074e-06,8.225367620072203e-07,2.5333858159735734e-06,1.4851729364592994e-06,0.4901
