fea1,fea2,fea3,fea4,ans
3.003756991426725e-06,2.465404816884125e-06,2.601493512487862e-05,1.7621150509624386e-05,0.3708
2.3794323648402454e-06,2.550183684725865e-06,6.553228428163323e-06,2.9641794931180374e-06,0.3708
7.086877581988199e-06,4.952159709088095e-06,1.9372676319197403e-05,1.0923099045853193e-05,0.3708
3.389770643555666e-06,2.4053053657767906e-06,1.644614121622295e-05,1.221343524372527e-05,0.3708
6.483059383652869e-06,4.849886947258009e-06,9.182039341463409e-06,3.905173655607005e-06,0.3708
2.9377731233960168e-06,2.6376855467657907e-06,9.8570287281335e-06,5.793910528927179e-06,0.3708
3.328238709399097e-06,2.7811226657003356e-06,9.99836368244494e-07,3.075646366694143e-06,0.3708
7.1983845681119e-06,5.144657805222154e-06,1.2693653146374928e-05,1.0942879528660597e-05,0.3708
5.753727291988848e-06,3.0582160940779905e-06,8.607806380382184e-06,6.851680526559942e-06,0.3708
5.3448602850795e-06,3.3900805773308626e-06,2.023467955508038e-06,1.2389341725741287e-06,0.3708
5.343525918730985e-06,3.932615103434398e-06,6.799933707752819e-06,4.3204652573547425e-06,0.3708
1.1433468198884343e-05,9.46923119561282e-06,1.1636354423310931e-05,9.54339163433497e-06,0.3708
3.1153436723364564e-06,2.553699261526745e-06,9.14247454097516e-06,5.659946445970813e-06,0.3708
3.687497929583749e-06,4.126159183297302e-06,5.518216758685164e-06,1.978929297621505e-06,0.3708
3.3041306386389303e-06,1.5910708779388172e-06,1.3107846758959336e-05,9.016027676079122e-06,0.3708
3.389857032292483e-06,2.367063807082345e-06,5.531126908191642e-06,3.985640729298505e-06,0.3708
1.4502630280272567e-06,6.031915980393536e-07,9.913221852973793e-07,8.828916253880639e-07,0.3708
5.1337697536371125e-06,3.7573023334281297e-06,9.649388567103527e-06,5.791008978927443e-06,0.3708
1.6345646063702842e-06,2.1681442735305904e-06,6.971150677975125e-06,4.632576066097003e-06,0.3708
4.031454608121721e-06,2.086292932704077e-06,6.849159200791462e-06,5.372337919774798e-06,0.3708
1.7185407840739977e-06,1.956839568449337e-06,1.4301664876225457e-05,8.527998224738678e-06,0.3708
2.641081014772867e-06,1.406887500134323e-06,6.5633550842589115e-06,4.422896481940944e-06,0.3708
1.9338873381999394e-06,8.607086756321801e-07,3.407378508140543e-06,1.9723267832399585e-06,0.3708
2.527104900412016e-06,1.25980240393353e-06,9.48829264185532e-07,6.337884746729633e-07,0.3708
2.929535988494512e-06,1.9827954502155158e-06,5.365327086363628e-06,3.788621400890633e-06,0.3708
1.1128345802138881e-06,8.197288170729558e-07,8.951105729394321e-07,1.2229821715358606e-06,0.3708
2.454880067665946e-06,2.70609141572722e-06,7.586631997350466e-06,4.174631444163925e-06,0.3708
3.490799330219356e-06,8.99829997895737e-07,3.6180175761638875e-06,3.385135470012895e-06,0.3708
1.7705390965944365e-06,2.414886849505671e-06,1.9380038795344355e-06,1.4044227889779359e-06,0.3708
6.044819002886762e-07,2.3053219462985393e-06,1.1708840322866296e-06,7.329268556434808e-07,0.3708
1.1975841608999555e-06,1.7929606317470124e-07,6.200357928214801e-06,3.858931624128746e-06,0.3708
6.18478474228274e-07,5.571269972588879e-07,8.414871562027273e-07,6.053093407340763e-07,0.3708
1.861793063226329e-06,1.5251547467169543e-06,4.244033378008223e-07,8.218442734055943e-07,0.3708
6.12920932825776e-07,1.60277217828033e-06,1.8185393724098828e-07,1.6630788446001937e-07,0.3708
5.528973833854342e-07,1.1598040875674498e-06,2.6760721526589187e-06,1.8737667174431484e-06,0.3708
1.1596052713948379e-06,1.1901339290826765e-06,5.575397954111886e-06,3.2259985643238364e-06,0.3708
1.8099107728402179e-06,1.7355658263811494e-06,4.3093780144912535e-06,2.6475649298902727e-06,0.3708
2.311558643611124e-06,6.257339128823283e-07,2.007530894574616e-06,1.3428603103225414e-06,0.3708
3.817897143844555e-07,9.283101092046292e-07,1.5679687339891444e-06,7.352706035024939e-07,0.3708
3.027171260031407e-06,1.4992894258270185e-06,5.259043575519728e-06,3.5092326743451748e-06,0.3708
1.6191063018140999e-06,7.331015221370386e-07,2.6566694144556556e-06,4.581712548407238e-07,0.3708
1.418636182467674e-06,9.349640134932305e-07,4.8240508641275316e-06,3.4640027728755526e-06,0.3708
6.382645606881809e-07,8.004622138995757e-07,2.6355406491786655e-06,1.6053235290244357e-06,0.3708
1.8017153123837598e-06,1.158422728916297e-06,7.852605481405432e-07,4.733280170064189e-07,0.3708
6.148060582203181e-07,1.0965010618899506e-06,2.2973559295148083e-06,1.5748751684782633e-06,0.3708
2.799711666352112e-06,1.19592952785685e-06,5.84825570342644e-06,4.103321738859306e-06,0.3708
2.2622715186215343e-06,9.4237956062405e-07,1.8353551264237042e-06,1.4563967741382731e-06,0.3708
2.5994475829460084e-06,1.2254349399869261e-06,4.20352306439504e-06,3.1356076879297577e-06,0.3708
7.9903079688965e-07,9.121986691907436e-07,4.054084976416242e-07,7.144574112010824e-08,0.3708
2.3215664691186513e-06,7.005398538077774e-07,2.5911351581863743e-06,1.8484446550663566e-06,0.3708
9.322864839363538e-07,8.933125569460741e-07,2.0515903803287756e-06,1.0359475727114915e-06,0.3708
3.1434084835737926e-06,1.4769388414065857e-06,3.097319140007518e-06,2.4500774666064835e-06,0.3708
