fea1,fea2,fea3,fea4,ans
1.873765115433468e-05,1.0164475565471883e-05,1.401515020029579e-05,9.19045265448124e-06,0.667
1.646633994263241e-05,9.507933080179227e-06,8.07711576171208e-06,3.3163988008997586e-06,0.667
1.472710811244449e-05,9.653188455596229e-06,1.5017574478036328e-05,6.312631436406616e-06,0.667
6.802590036654469e-06,8.71327655708466e-06,2.6285931681939946e-06,6.262845366980662e-07,0.667
5.05172704055182e-06,4.238852508999284e-06,1.4357633245963167e-05,4.529543263866102e-06,0.667
3.2095717300844618e-06,2.9873123244228083e-06,1.1155296068321863e-05,3.782868282685392e-06,0.667
6.996038616217443e-06,6.202242281141084e-06,9.397329731038661e-06,1.9836513168369026e-06,0.667
3.2631573716635673e-06,4.110275685571802e-07,7.074318203498031e-07,2.3615570809540756e-06,0.667
7.6704700781027e-06,4.251537603727498e-06,8.822365323669805e-06,5.607914562258066e-06,0.667
5.185258417396925e-06,5.874131935531278e-06,7.684561049861165e-06,3.421540568426858e-06,0.667
7.052378273750387e-06,5.372457096944359e-06,1.6963945127399995e-05,6.928238227775559e-06,0.667
4.8027555159688275e-06,5.1031034766087675e-06,6.517245695949349e-06,2.8938116737481364e-06,0.667
3.7642666252457167e-06,2.4591844012856176e-06,5.670000595458455e-06,3.2254040526076245e-06,0.667
3.105172254632428e-06,3.539373424939836e-06,8.484378414475684e-06,4.862141960587299e-06,0.667
5.1855783113590545e-06,5.759055365960271e-06,1.0493961441426617e-05,5.739116122485167e-06,0.667
3.595076904980741e-06,9.704041611009579e-07,4.9750127637708496e-06,2.795064855396666e-06,0.667
2.9017164847129033e-06,2.5350468608235685e-06,6.072237711142811e-06,1.1544199932232708e-06,0.667
1.1254840569225288e-06,1.4377242383655467e-06,8.522357825770468e-06,4.083019583342532e-06,0.667
2.0221963482221083e-06,1.4246908770380635e-06,3.060858464011168e-06,5.24403615571455e-07,0.667
1.91963976917338e-06,1.6277529934609373e-06,1.4869287041640149e-06,6.666374894050699e-07,0.667
2.071902850399824e-06,1.2539112618405575e-07,5.55123426611307e-06,3.1407694544441616e-06,0.667
1.6251239623499663e-06,1.1540095809748935e-06,8.303884304341699e-06,2.4852756132651676e-06,0.667
1.825773841590462e-06,3.133600159396583e-06,2.414229664142453e-06,2.0666155282438555e-06,0.667
1.802690819864471e-06,2.9438785544248847e-06,6.397389107549569e-06,2.2179520531684776e-06,0.667
2.8274511437010586e-06,1.8793126128120214e-06,6.731933067070594e-06,2.171217659047569e-06,0.667
2.6819744388221252e-06,2.4663568315374445e-06,4.1582634250515465e-06,1.4309713172909765e-06,0.667
1.9085460617435816e-06,1.0068259071989914e-06,5.465644413023648e-06,1.7080016718082528e-06,0.667
2.488039127569371e-06,1.8516917120078564e-06,1.1399927520183438e-06,1.0532733937213196e-06,0.667
1.4830756912921413e-06,1.3408134372794553e-06,1.942401094064876e-06,1.9063021664377296e-06,0.667
3.49313854609176e-06,2.8023813060615363e-06,4.953280169588721e-06,1.842936954892985e-06,0.667
9.453322532414769e-07,3.4916292354817426e-07,2.8625653485049265e-06,1.6767266783466334e-06,0.667
2.222927757878279e-06,1.633001092081438e-06,1.7072133779488822e-06,1.0188750657795778e-06,0.667
1.1525217205480246e-06,7.57136910058202e-07,1.118428208526571e-06,1.0307493631851954e-06,0.667
4.0340583058401376e-07,9.700181988197049e-07,1.2745694704512249e-06,7.901536128130835e-07,0.667
1.942679421557509e-06,7.265957844918045e-07,1.9055835183703645e-06,1.170867552575748e-06,0.667
2.149041892540127e-06,5.112479746510656e-07,1.3090843550920972e-06,1.4153359457842226e-06,0.667
1.4743537902185223e-06,2.226915041515153e-06,2.5391987478526195e-06,1.2089145257906848e-06,0.667
1.6462382007323107e-06,1.5604489192486273e-06,3.019472541164532e-06,1.5125780570848895e-06,0.667
2.8649742480677604e-06,1.4348947276352972e-06,3.7484436018343186e-06,1.9676298706422036e-06,0.667
3.5325956349782044e-06,2.024812977181374e-06,4.3140707884324605e-06,2.1829989032723745e-06,0.667
4.23700887359407e-07,1.4938981371388326e-06,1.7390912811482712e-06,5.110911483183955e-07,0.667
3.085967439266725e-06,2.235228992364679e-06,2.8841219468343044e-06,1.3942233406416015e-06,0.667
6.376528685016491e-07,2.7793922902756327e-07,2.5100097021956853e-06,1.206912952440031e-06,0.667
2.479052022143268e-06,3.574017325918936e-07,4.044193535624624e-06,1.5490567474280843e-06,0.667
4.6360337283467463e-07,1.5136732202456737e-06,2.5563820030388816e-06,1.0324963799245796e-06,0.667
1.0380081839629208e-06,1.1876686443560357e-06,8.93878148716685e-07,5.995136398927758e-07,0.667
1.9981811592281938e-06,1.6277863592404994e-06,8.015926964133327e-07,3.334155609102097e-07,0.667
1.723820289525046e-06,1.2067442635603673e-06,1.3972840291411537e-06,7.886954583674818e-07,0.667
5.6982971961773e-07,4.6817475487966307e-07,1.1933583373290457e-06,4.598738351453e-07,0.667
7.77672074599884e-07,1.1365564206915788e-06,7.692415514805214e-07,1.7109401713431226e-07,0.667
2.0350566314806227e-06,1.4700235318510752e-06,9.564133099729522e-07,1.1728738349329083e-06,0.667
1.985190261915023e-06,2.373866854741562e-06,4.05894532795279e-06,1.3285237086507844e-06,0.667
1.3556022541489303e-06,1.7930205148962688e-06,9.682255287001074e-07,1.49185835991187e-06,0.667
1.3158113609515035e-06,1.7381907697773054e-06,2.423525793066372e-06,1.6645859649442948e-06,0.667
7.102239583105992e-08,1.6585209140164478e-06,1.8414226597781349e-06,9.789423318663391e-07,0.667
2.7974256829708246e-06,3.045541604823396e-06,2.118265832748051e-06,1.8497983831914593e-06,0.667
2.791123691315728e-06,5.061148389716512e-06,1.8020142282943467e-06,3.0455979064216686e-06,0.667
