fea1,fea2,fea3,fea4,ans
1.3451217306080338e-05,4.139334976482618e-06,1.1990169614999775e-05,1.3354989743738989e-05,0.4044
1.383995183130482e-05,7.151067356933734e-06,6.376180284371688e-06,5.187505894942338e-06,0.4044
7.765632311416442e-06,2.9980636086486285e-06,3.921840965503105e-06,2.434133725863363e-06,0.4044
1.2589417195161138e-05,7.768801110870689e-06,6.200232766353115e-06,5.748816458996459e-06,0.4044
6.016349941542327e-06,3.4087623884308702e-06,6.786540769347709e-06,5.043582411339672e-06,0.4044
2.8541042795074815e-06,2.912217881513522e-06,4.9713875513808826e-06,1.906158527485827e-06,0.4044
2.4870815470227153e-06,2.039697703827658e-06,1.200290932713304e-05,6.09467207630423e-06,0.4044
2.8126766479086265e-06,1.3858665090196057e-06,4.588993427348111e-06,4.197804977647376e-06,0.4044
8.322929135824966e-06,5.1311670989289935e-06,1.2539277939479787e-05,1.0389208165343434e-05,0.4044
5.910481622643775e-06,3.2657457873483115e-06,2.7635338062425046e-06,2.8352112132933185e-06,0.4044
4.592112668487948e-06,8.147577029416122e-07,7.435984154935567e-06,5.322164188097668e-06,0.4044
2.1100839717491785e-07,1.43933592501741e-06,9.022467570123674e-06,5.536454673774943e-06,0.4044
3.69960008684847e-06,1.8767822522378604e-06,1.1778891954728513e-06,8.15660145097984e-07,0.4044
8.193967885532592e-07,1.6374500487336557e-06,2.855408184407378e-06,8.953686534254933e-07,0.4044
4.021451467486293e-06,1.2973288618875351e-06,5.030692449270277e-06,4.572808027778451e-06,0.4044
1.5496335464404488e-06,2.826406043010192e-07,4.315462136700131e-06,2.496226549539657e-06,0.4044
2.1986050869879657e-06,1.1162306344174214e-06,5.7357386290034816e-06,4.021463447469379e-06,0.4044
3.9986408037170964e-06,1.9450837465844887e-06,1.4285775187519706e-05,9.979120501668306e-06,0.4044
2.905243335185997e-06,1.9111898811067876e-06,2.4966255544044613e-06,7.991167385841743e-07,0.4044
1.4730367362337864e-06,1.8297498831811099e-06,9.942170201190443e-06,5.66107313766781e-06,0.4044
2.843684456307369e-06,2.444750100003037e-06,9.888185238617694e-06,5.201584650818867e-06,0.4044
3.6528560454907157e-06,1.8281052330140272e-06,9.971975332139476e-07,4.2824151606155343e-07,0.4044
2.6656769285073286e-06,2.8091341719973253e-06,3.781437350086032e-06,1.6736040010287696e-06,0.4044
3.1886495097446125e-06,1.6742780862462843e-06,2.084418311215532e-06,2.238893347580841e-06,0.4044
1.955024031917126e-06,2.003110609073773e-06,7.494182923636005e-06,3.7600523086018034e-06,0.4044
4.1878206185335045e-06,2.317830689509227e-06,4.1878446194117835e-06,2.673279421448449e-06,0.4044
2.52409468822877e-06,1.13000922364719e-06,5.332685401923821e-06,2.2513818728170607e-06,0.4044
2.2213610607351736e-06,1.0809401063095447e-06,4.808405212645305e-06,2.9567771599021477e-06,0.4044
2.2671712682415747e-06,1.5808842745901445e-06,2.3924348338298054e-06,1.67976073802498e-06,0.4044
1.1436898972681124e-06,1.4228759101412163e-06,3.022385756217441e-06,2.568397328579714e-06,0.4044
2.4117297596180873e-06,1.8650668629984498e-06,5.8689238940112455e-06,3.5773665606348136e-06,0.4044
4.23192223767701e-07,9.597146524772324e-07,2.8791098052727365e-06,2.379772777098393e-06,0.4044
2.9847023787975005e-06,1.347297100485308e-06,4.610686301585088e-06,3.5075094238588324e-06,0.4044
5.334598204054984e-07,1.935515739499894e-06,1.4633944592247811e-06,2.341647124668674e-07,0.4044
2.3144298954838366e-06,8.867118247470035e-07,3.893817604811069e-06,3.3315810595614194e-06,0.4044
1.0282278034601622e-06,1.0835163218188285e-06,1.1208400108429945e-06,1.3229772048140185e-06,0.4044
2.7182962387570005e-06,1.5368079783435108e-06,3.313002067603724e-06,2.1124847722816926e-06,0.4044
1.4539478121056127e-06,1.9048177932913905e-07,1.1247475957596477e-06,1.1855260146811249e-06,0.4044
1.5725679761426137e-06,1.604780332419309e-06,4.5157362715857044e-06,2.941201439372764e-06,0.4044
2.8768068282357516e-06,1.3789536735454069e-06,3.125725052959076e-06,2.7137007236951575e-06,0.4044
1.7763372897656067e-06,1.5226015651627232e-06,2.369229789832732e-06,1.4081173428097035e-06,0.4044
1.0362544073553132e-06,9.36189622032828e-07,4.201867889377301e-06,2.8956740880309316e-06,0.4044
7.526591646924703e-07,9.122824870354334e-07,2.6125574139677324e-06,1.6045981524701665e-06,0.4044
1.4351329555459352e-06,3.1090869543550744e-07,1.5856238997795127e-06,8.400577365901976e-07,0.4044
5.544120253030186e-07,3.471392551564453e-07,3.836638141738406e-07,3.439498222380479e-07,0.4044
2.0939977057600344e-06,5.222555540715918e-07,4.19574856670507e-06,2.0756040757593004e-06,0.4044
9.119831109059309e-07,1.742917066047541e-06,2.5656345348342895e-06,1.1818791979912256e-06,0.4044
1.4299213922838835e-06,5.289838932895512e-07,2.3253816420302263e-06,9.691836387101517e-07,0.4044
3.3213617326510336e-07,4.088623492578723e-07,2.5985362550484525e-06,1.7173170067949662e-06,0.4044
1.9148841937617933e-06,1.3221580623310395e-06,2.8342026760024194e-06,2.2138873650907823e-06,0.4044
8.331704603706996e-07,8.708391585944773e-07,1.9801603665256578e-06,1.0440233056979584e-06,0.4044
2.425299410127996e-06,8.213849669421026e-07,3.6559422649351998e-06,1.6127869748350017e-06,0.4044
3.2569472950932717e-06,2.0704260345044927e-06,2.9354142335533774e-06,2.0714414514975936e-06,0.4044
2.8652939901184287e-06,1.0756038558625292e-06,2.8259351243561395e-06,2.1878478042922554e-06,0.4044
2.654204627629308e-06,1.743887382448628e-06,1.4401278267435674e-06,5.941295816093335e-07,0.4044
2.9360401223469083e-06,2.3885270732582594e-06,3.3240224414756194e-06,1.912697910010087e-06,0.4044
5.8631400291923e-06,7.258234405837457e-06,7.32490278328465e-06,6.098861682942044e-06,0.4044
7.944963759978167e-06,8.44206638829814e-06,6.123545624632018e-06,6.470378209011449e-06,0.4044
1.664448733449114e-06,2.796055765615759e-06,2.485124178180763e-06,2.8042549466999345e-06,0.4044
1.7692530003186397e-06,1.1726632401330958e-06,2.073430803477313e-06,1.3741550494407034e-06,0.4044
1.784321228821902e-06,1.5982580427486266e-06,1.0970259831694182e-06,1.7935280706840688e-07,0.4044
9.43983698226913e-07,1.7759077886147398e-06,7.193054585137884e-07,5.03311167720377e-07,0.4044
1.9280564347981186e-07,5.816712280486972e-07,8.411181106006147e-07,9.314186992806274e-07,0.4044
7.292925905295451e-07,6.951363457386807e-07,1.9655332711100014e-06,1.3457599494134611e-06,0.4044
2.108270354293883e-06,1.05744181841834e-06,3.0653438123913405e-06,1.5001460113069397e-06,0.4044
6.709593089498918e-06,3.6827157941030664e-06,1.1682161046917463e-05,5.962843841961511e-06,0.4044
7.977346915943268e-07,2.2010166155399031e-07,3.848600497268044e-06,3.6630493880040565e-07,0.4044
1.302625698353595e-06,9.587336629490072e-07,3.2328852210762733e-06,1.4544091793393745e-06,0.4044
8.129894385393961e-07,7.361903854723956e-07,7.012807358168355e-07,2.2101214049943363e-07,0.4044
3.3012355334457997e-06,1.9285815157587145e-06,3.7164485088638096e-06,3.064460315798742e-06,0.4044
1.1811315092038678e-06,2.834728807393652e-07,8.763629501089236e-07,6.89379535801763e-07,0.4044
7.438599978216654e-07,3.292509474918572e-07,1.2511617910314035e-06,1.0243007224658886e-06,0.4044
1.7650064051120316e-06,5.649111874647165e-07,3.148530706026336e-06,1.83219542480439e-06,0.4044
1.2195990040589428e-06,1.0749884553686868e-06,2.426049049241846e-06,1.2787909564777526e-06,0.4044
1.6964038498407982e-06,8.91714265587195e-07,1.610820722915381e-06,1.5302149526403825e-06,0.4044
1.660145312687235e-06,1.3291585822603773e-06,2.2685743265035903e-06,1.2194567329858137e-06,0.4044
1.083560121148354e-06,1.4793320596090509e-06,2.4326021096703573e-06,1.5456055803387306e-06,0.4044
2.933351660887624e-07,1.3633215244316266e-07,8.648712450624253e-07,5.13459434953631e-07,0.4044
3.5103334534908177e-06,1.9966918319104173e-06,3.954503492300974e-06,2.498397675606042e-06,0.4044
4.450947071834968e-06,3.1104105063708396e-06,4.316231068648366e-06,3.133880051365369e-06,0.4044
1.03773918523162e-06,1.349113866330068e-06,2.2683682889623225e-06,1.1317246996001252e-06,0.4044
2.0009332822529118e-06,2.872859871454718e-07,1.9161615991694232e-06,1.0696337669045958e-06,0.4044
9.782055909369073e-07,5.964587556370205e-07,3.2252443705249863e-07,8.930525156382969e-07,0.4044
8.326212843318042e-07,9.366695371505063e-07,1.526520556139424e-06,8.98956825468917e-07,0.4044
2.110960420262347e-06,1.226637201901672e-06,3.8074636932483017e-06,2.5349791633311685e-06,0.4044
7.502205240554006e-07,4.995753526279918e-07,9.517958461207184e-07,1.9334339639265025e-08,0.4044
1.0557418887329696e-06,8.196354379801194e-07,3.932999767782878e-07,1.3180420493342613e-06,0.4044
1.1574974338640952e-06,1.2497968695270377e-06,1.2674669922305709e-06,1.169687436458832e-06,0.4044
1.453834618217726e-06,7.13350842643037e-07,1.9043578917860315e-06,2.1648862171215476e-06,0.4044
