fea1,fea2,fea3,fea4,ans
9.673267412072128e-06,4.016145502678818e-06,1.0712335311913504e-05,4.217890382571417e-06,0.1928
9.061904742409994e-06,4.022773668572943e-06,1.1075345007219291e-05,9.074016466585816e-06,0.1928
1.208732235598448e-06,3.6320638771968975e-07,9.74019493987518e-06,6.420985017981053e-06,0.1928
1.5196728744456034e-06,8.622779370760203e-07,6.584297869866102e-06,4.98607305791736e-06,0.1928
4.8712921297068015e-06,1.7754637944825466e-06,9.572307390496382e-07,1.3418080218072162e-06,0.1928
4.402850564739067e-06,2.1937151813377097e-06,2.319188652186668e-06,1.6661705459120904e-06,0.1928
3.4115555854572544e-06,1.0197151166858874e-06,1.2251405619230986e-06,2.2081652957735726e-06,0.1928
7.283166400836344e-06,3.6873066502204797e-06,1.2689203909809061e-05,9.345497117138613e-06,0.1928
5.968035949114155e-06,3.2906953250413784e-06,8.915059006137487e-06,5.749001828485791e-06,0.1928
4.874703550748511e-06,3.5238264742830354e-06,2.972667973077642e-06,3.038339389030026e-06,0.1928
8.078964445432396e-06,3.853568231438708e-06,9.588071548560119e-06,6.834194930115262e-06,0.1928
2.5367236384576174e-06,8.449641677741644e-07,4.947710872385816e-06,3.5278811484142075e-06,0.1928
3.7431957566290442e-06,5.505591344902961e-07,6.0908947808158135e-06,4.346496188626553e-06,0.1928
5.06139232045863e-06,3.567701647514003e-06,6.130959476983746e-06,4.161557501411139e-06,0.1928
2.1539188881965364e-06,1.4050008694491614e-06,1.5216036077605043e-06,8.092796794204516e-07,0.1928
1.2448531218595153e-06,5.681611334926062e-07,2.5976347812868284e-06,1.3359145325866925e-06,0.1928
2.314331872820762e-06,6.19798599051152e-07,4.233262207017169e-06,2.19300950540319e-06,0.1928
6.730074355307525e-07,1.00108149328389e-06,4.2957187788926765e-06,2.694188665257328e-06,0.1928
3.1289416914371308e-06,3.40320718994834e-06,2.8108988220672153e-06,1.6900296179762875e-06,0.1928
2.0688296538212995e-06,8.674506966918189e-07,3.7700807170872062e-06,3.130743128615867e-06,0.1928
3.1160629129945995e-06,1.923900776704408e-06,2.1362097968963857e-06,2.3146851334878455e-06,0.1928
7.03093759731571e-07,3.6176813791508633e-07,2.8794338714588963e-06,1.8725816570057259e-06,0.1928
2.5407007887184508e-06,1.8038599565403325e-06,2.9144155162792917e-06,2.2587004136780187e-06,0.1928
2.5735620731666586e-06,1.1649556233622533e-06,4.0871700035863655e-06,3.030611507909939e-06,0.1928
2.1746450816973803e-06,3.346557799719427e-07,4.507698375215601e-06,2.5644320445307086e-06,0.1928
4.974200387921207e-07,8.621240463165559e-07,1.112022019782383e-06,1.665218255522529e-06,0.1928
6.948604948914571e-07,6.262965839495211e-07,4.8220173626588195e-06,3.0501524646100543e-06,0.1928
8.806984930253826e-07,3.449679066168346e-07,1.063903847206899e-06,2.678495397613693e-07,0.1928
2.455600747514665e-06,1.0643558468557104e-06,2.4399904563409486e-06,1.688551218950577e-06,0.1928
1.3356773708281806e-06,1.3230242213049843e-06,2.2263312472011522e-06,1.261191064407239e-06,0.1928
4.4881732042039964e-07,3.4691579847023557e-07,4.519824432726476e-07,2.5966689861397174e-07,0.1928
1.3824686122458659e-06,2.873431697923273e-07,1.0184761303571592e-06,6.13597374202838e-07,0.1928
1.115463207201289e-06,7.569973205946424e-07,1.2149601343594624e-06,1.911005522152927e-06,0.1928
1.4834634952787006e-06,8.636208266040055e-07,1.5658683925226367e-06,1.7607202176682977e-06,0.1928
6.707044334774812e-07,7.565460931556013e-07,8.071130768409585e-07,4.990113834872673e-07,0.1928
9.232996533189722e-07,8.206054594805661e-07,7.394125806662328e-07,1.0766331634412446e-06,0.1928
8.376457742130273e-07,7.421536258952035e-07,2.438824309163879e-06,1.538380673015785e-06,0.1928
2.6512202146260585e-06,1.4309877530602082e-06,3.0786567875602622e-06,2.4092044282560205e-06,0.1928
3.3820212720387844e-06,3.3488893945921557e-06,2.4495554096722805e-06,1.4987753375824342e-06,0.1928
6.042816743052823e-07,9.634259067738274e-07,3.9551154865444564e-07,5.211906636652496e-07,0.1928
1.0458071739465482e-06,1.076229074455792e-06,3.6618101064103975e-06,1.8667124531153674e-06,0.1928
3.555074023469063e-07,3.702634117812764e-07,1.7830877147710353e-06,7.105271586338564e-07,0.1928
9.057734076629153e-07,8.25395181596123e-07,1.4727460019599575e-06,5.364748889094662e-07,0.1928
8.827834272520862e-07,5.053257529811561e-07,1.078789853486071e-06,6.413945647855146e-07,0.1928
3.20926800270273e-07,3.905232620476103e-07,1.4916343093681227e-06,7.110219202186052e-07,0.1928
6.53473009121154e-07,8.917934565967909e-07,2.7776704703389377e-07,4.0137778387547157e-07,0.1928
1.2502464536269585e-06,1.0262342013979792e-06,1.980124478451499e-06,1.142117400968058e-06,0.1928
1.963425991332721e-06,1.717654528494419e-06,3.7019188872490866e-06,2.270584064628992e-06,0.1928
3.042708104278432e-06,1.8575950021152692e-06,3.141659030011485e-06,2.4666777317149736e-06,0.1928
1.7228292567701472e-06,1.2019407238232653e-06,4.819564890758676e-07,1.5710963370310309e-06,0.1928
1.4456586388459194e-06,1.1506520306102914e-06,3.828488182810667e-06,2.188066653166866e-06,0.1928
8.73374756088835e-07,4.0362424004093296e-07,2.2623495410617484e-07,2.232399959694459e-07,0.1928
1.2820215468758312e-06,7.231895656604209e-07,1.6570893734693796e-06,8.162404992799748e-07,0.1928
1.2496647051949614e-06,9.819770990161984e-07,2.317236424617915e-06,1.949247562690548e-06,0.1928
4.786951402936715e-07,4.5448129745262076e-07,1.6902533752897178e-06,8.307814797725834e-07,0.1928
1.610742684043106e-06,9.921390130804151e-07,2.6730544276666215e-06,2.0745197674314862e-06,0.1928
1.6040027304923891e-06,1.6961450715669836e-06,1.7896276299658225e-06,1.9036430955846025e-06,0.1928
4.396915830802466e-06,4.929649552288063e-06,4.647065143481093e-06,4.248397821923772e-06,0.1928
9.128535016032514e-07,1.4201648045881244e-06,2.0304320395728814e-06,7.143489185169305e-07,0.1928
7.286560758973587e-07,6.525376013193162e-07,4.5368321518284825e-07,8.361197540002494e-07,0.1928
5.411977428998659e-07,7.020064410883776e-07,1.456158775426465e-06,1.2128235616067582e-06,0.1928
2.4000542393892805e-06,1.5608155419691112e-06,2.5202097361283354e-06,2.2949295607108088e-06,0.1928
7.167100020909622e-07,6.653510956520385e-07,2.1814563591605042e-06,1.599847479668996e-06,0.1928
3.6150134505733064e-07,6.852392135170236e-07,1.3986362172377935e-06,2.7588952258393814e-07,0.1928
1.1462615340604574e-07,3.8786148735139503e-07,1.4291921488384024e-06,6.008310439142089e-07,0.1928
9.847604229026073e-07,8.107877332380977e-07,1.3678476276236417e-06,1.12520624368609e-06,0.1928
2.6278843468480986e-07,4.842925160428202e-07,1.0934473253553913e-06,4.4414340278198035e-07,0.1928
1.0710783947440422e-06,1.2918085240994292e-06,1.433102808912213e-06,9.392695425332823e-07,0.1928
3.0936327294824276e-06,1.1638270876837763e-06,7.2325183199950535e-06,2.596949140550748e-06,0.1928
1.0677955330325205e-06,9.693448350486164e-07,1.428246680169444e-06,6.617605322938607e-07,0.1928
4.918601661094515e-07,4.892428153100057e-07,9.281487286689213e-07,8.830275014489093e-07,0.1928
5.060032244639378e-07,1.177650124018313e-06,1.1837388782837884e-06,3.689863584708828e-07,0.1928
6.160975022156295e-07,3.111756342158038e-07,1.3121607627606899e-06,1.0725262687675915e-06,0.1928
6.551229660015725e-07,8.118499877668006e-07,1.757003152930551e-06,9.455840214519594e-07,0.1928
4.252966045128262e-07,8.041816324397353e-07,1.2525654980109137e-06,9.814550857701692e-07,0.1928
1.2181385489026738e-06,1.7720587938877541e-06,3.015935231830653e-06,2.0046450357085658e-06,0.1928
1.163696603643505e-06,8.125100228896755e-07,1.990880210797492e-06,1.1583472102777899e-06,0.1928
2.3170073578417774e-07,8.129285490385444e-07,8.993892958854921e-07,1.1247796783511782e-06,0.1928
1.8037671969257958e-06,4.766958847014602e-07,1.7616820633312325e-06,7.769407374023757e-07,0.1928
1.3687238315968534e-06,1.6806849414930655e-06,2.0001695765120785e-06,1.624564645961854e-06,0.1928
7.730097430326631e-07,8.751747885661099e-07,1.3898033997786947e-06,6.627182295259217e-07,0.1928
7.965883376954132e-07,9.262695044187989e-07,1.4847485725236099e-06,1.126356371074013e-06,0.1928
3.323083331081849e-07,3.687259573651629e-07,1.5807508484759124e-06,1.1560574596649835e-06,0.1928
2.1299253116588364e-06,5.134674249351157e-07,2.4430956732753258e-06,1.5174462196239627e-06,0.1928
1.087147589830417e-06,6.180295670118923e-07,7.437771275497599e-07,2.9646889967363073e-07,0.1928
8.226048679083187e-07,7.176349676917913e-07,6.867998405182444e-07,9.395432175217562e-08,0.1928
1.0481801553223184e-06,6.013420420675134e-07,9.55191363413328e-07,4.0648446516794596e-07,0.1928
5.22204679475557e-07,2.1614786732563094e-07,1.6237591586158316e-06,6.338531322688901e-07,0.1928
5.455067353227022e-07,5.208701629725889e-07,2.0119610636718e-06,9.580416599747276e-07,0.1928
7.555767654843152e-07,7.476778954644936e-07,2.9701598461785746e-06,1.2361620220959686e-06,0.1928
1.996816765409046e-06,1.3623145883389623e-06,2.3492556666893675e-06,1.812361238046615e-06,0.1928
7.552745080143228e-07,7.895080422869268e-08,2.3150865285792404e-06,7.41671874029153e-07,0.1928
4.413780365880101e-07,8.424194853663288e-07,1.2729896055699863e-06,5.134798568835771e-07,0.1928
9.003638776086785e-08,4.157153266643837e-07,1.1752579235909352e-06,8.902209472549918e-07,0.1928
2.2296269258520186e-07,1.4840054389711305e-07,9.037665535762047e-08,4.484668835944584e-07,0.1928
6.78450554873918e-07,9.074987448029088e-07,6.844428614177642e-07,6.093076508503601e-07,0.1928
8.50320717138262e-07,1.0146631281745e-06,2.194727909803591e-06,1.68797173008385e-06,0.1928
2.110324661499072e-06,1.6537263728154326e-06,3.1383246586852606e-06,1.8874442972499012e-06,0.1928
1.870119214510414e-06,1.3179535837159614e-06,3.1607724183292192e-06,2.103185022434789e-06,0.1928
1.1295141290199202e-06,6.257807321384063e-07,1.474319557773776e-06,9.438008386910453e-07,0.1928
2.8674639752533497e-07,1.9067814255635093e-07,2.436166862553883e-07,2.910505235667905e-07,0.1928
