fea1,fea2,fea3,fea4,ans
1.506004477901045e-06,1.1914012167390453e-06,2.0237476468986312e-05,7.568920194089765e-06,0.5636
6.089333126638945e-06,4.437938680989977e-06,9.57463280798552e-06,9.954198034318558e-06,0.5636
1.3515306150641883e-05,8.03449434932135e-06,1.4753909146258732e-05,7.801973690721858e-06,0.5636
3.5163917436746644e-06,1.7068196447464362e-06,5.742936127897089e-06,4.03153760231821e-06,0.5636
4.845889496896769e-06,3.4412492755645897e-06,3.2488059996331347e-06,4.603701945901798e-06,0.5636
4.314745889454859e-06,2.5419754283042464e-06,3.576108157074835e-06,7.990823697975063e-07,0.5636
3.4327837140720063e-06,1.964685405239744e-06,4.217631220022714e-06,2.9147215302779934e-06,0.5636
7.010520837613119e-06,3.3098128318834216e-06,9.115959946295624e-06,8.889811815767439e-06,0.5636
7.79940335491484e-06,4.2041990469017865e-06,8.660360685115123e-06,8.01793687983003e-06,0.5636
3.63849760958673e-06,2.107786636009871e-06,5.763169121136572e-06,3.6713685362386036e-06,0.5636
3.1002563899196206e-06,1.6244404386462559e-06,5.898835268178723e-06,1.8196923208279478e-06,0.5636
3.878435057310473e-06,2.048084093553586e-06,4.4617488574514945e-06,4.725418115214373e-06,0.5636
1.8857460423057735e-06,1.0389571478099124e-06,7.714405089776953e-06,6.015849187153886e-06,0.5636
1.8509215872923979e-06,1.2915255482332119e-06,2.7690345102275513e-06,2.6046708892847627e-06,0.5636
1.8452904858665834e-06,8.376121385598294e-07,5.673354608544199e-06,4.731485188203336e-06,0.5636
3.6892742058023696e-06,1.3711075899559383e-06,9.55491311334609e-07,7.229934147153426e-07,0.5636
3.7523215034471608e-06,2.7997681828581044e-06,4.507402972919608e-06,2.828328559026186e-06,0.5636
5.097852110316861e-06,3.053391888493546e-06,6.002968839630815e-06,3.6218710116759242e-06,0.5636
3.300883859559382e-06,2.5768476626346487e-06,1.4269153790840566e-06,1.3799207125733402e-06,0.5636
2.12227270202401e-06,1.6711388084124414e-06,4.066396880345798e-06,1.7797825781940559e-06,0.5636
4.474967570893918e-06,2.246376375489522e-06,4.685843483537571e-06,3.8872424024905745e-06,0.5636
1.7071172056940848e-06,1.3888494291667153e-06,5.4487889539486924e-06,3.5376567408356368e-06,0.5636
2.0234333195526956e-06,9.71620161321483e-07,1.0427987360476544e-06,2.6804795982614975e-07,0.5636
2.1379104862899873e-06,1.6258383083247918e-06,1.6548250041357812e-06,1.0605287369171466e-06,0.5636
