fea1,fea2,fea3,fea4,ans
3.957869644354916e-06,3.1483468569346883e-06,2.0011104250114433e-05,1.0080492364758529e-05,0.4732
3.056703974370089e-05,2.0931292027557938e-05,3.7860499152180955e-06,6.5095438783206e-06,0.4732
1.0888240393683991e-05,7.353556512509781e-06,4.008051038511431e-06,4.522661666119061e-06,0.4732
1.0613937874714761e-05,7.284645495097205e-06,8.91549594156007e-06,4.639484747465481e-06,0.4732
1.0397250750076224e-05,7.210080568510852e-06,1.020941564504658e-05,6.140102006544204e-06,0.4732
2.8881248959446435e-06,1.8141557313075532e-06,1.098352484100983e-05,3.170159620706561e-06,0.4732
7.909900892368536e-06,5.272406724295025e-06,5.369461985319086e-06,2.434130187832482e-06,0.4732
5.711839460778905e-06,7.014436030894034e-06,4.473892466439153e-06,3.0755855899832655e-06,0.4732
9.587197798057086e-06,5.321461982409618e-06,3.439965757156042e-06,2.5963820452166975e-06,0.4732
5.439575707933803e-06,5.171992665518006e-06,5.8998856835052965e-06,3.620922838859856e-06,0.4732
3.230201055547452e-06,1.1931568524241355e-06,6.722191155718038e-06,4.053305644063536e-06,0.4732
4.426285956803322e-06,3.8160074098109575e-06,7.528273312518573e-06,5.883848910567324e-06,0.4732
6.929478465600915e-06,4.171939931361053e-06,4.762521953784658e-06,2.347554385734097e-06,0.4732
3.0277264691771523e-06,1.8623729040220406e-06,4.695872684555701e-06,2.6172304515428238e-06,0.4732
4.796828764991332e-06,3.076351586120778e-06,6.88532654665022e-06,5.287694251897317e-06,0.4732
2.7388402793600767e-06,3.3007332636356517e-06,3.744737703589242e-06,3.9645964759494165e-06,0.4732
2.179365852931557e-06,1.8383490970396595e-06,2.6063412529784824e-06,8.570822148261166e-07,0.4732
1.3879502047453988e-06,1.639964363765426e-06,2.7044901280814476e-06,1.7098833013043815e-06,0.4732
3.6969343622643836e-06,4.214285940739392e-06,2.9874011072330076e-06,1.5435139720675293e-06,0.4732
3.919309273035168e-06,4.347437392321139e-06,5.138313642364552e-06,2.82251635855003e-06,0.4732
5.973763557674622e-06,3.872058074631417e-06,2.611159201646327e-06,2.6904617218963005e-06,0.4732
8.658017834107864e-07,9.109318782253129e-07,3.5419685068814996e-06,8.699268504021065e-07,0.4732
4.2154211024055003e-07,1.9569359880290168e-06,4.429597331125584e-06,3.7717940813907393e-06,0.4732
4.388130075898366e-06,5.2884838085315885e-06,5.722363177794181e-06,2.6522966166593643e-06,0.4732
2.6140911982056953e-06,4.5387903654007724e-07,2.7940643137032005e-06,2.385315480132183e-07,0.4732
8.448117662745366e-06,6.052887593994211e-06,6.1082581445343205e-06,4.718104317944738e-06,0.4732
2.2855898136252623e-06,1.9540533179578677e-06,2.2209116706054943e-06,3.186099925314688e-07,0.4732
1.6570267137418713e-06,1.7483734201875695e-06,3.935135911942123e-06,1.3749068903285911e-06,0.4732
2.2391701988531157e-06,3.984236094408091e-06,5.807602150226542e-06,3.4048708190314397e-06,0.4732
8.478604139186808e-07,1.5252970283294954e-06,2.57601969116281e-06,1.052584593339257e-06,0.4732
1.6440442116963956e-06,1.0688193577803709e-06,4.342693870306149e-06,1.1039054479376495e-06,0.4732
2.6093309050014424e-06,1.973379904164154e-06,1.1646268328999324e-06,2.338372887841372e-06,0.4732
3.118193537168807e-06,2.3337799620010697e-06,3.010130654156207e-06,2.22669398070671e-06,0.4732
1.8893965650047159e-06,5.48995287980952e-07,1.779709847300889e-06,8.22563709807684e-07,0.4732
2.2032281808906053e-06,3.6241727081709178e-06,4.7710016751483154e-06,1.6042851964946915e-06,0.4732
1.2983085833668748e-06,1.8266427076467785e-06,1.9676092587022224e-06,3.822025147425723e-07,0.4732
1.9970591840777823e-06,2.079288015702037e-06,3.5150224343534343e-06,1.6655701622777548e-06,0.4732
1.5914896237766596e-06,7.803036338224222e-07,2.4866555186408406e-06,9.534966163506222e-07,0.4732
6.026928511612787e-06,3.2701063610492236e-06,4.450854768090881e-06,3.187766199061596e-06,0.4732
5.683091532474475e-06,4.4288454493247404e-06,5.221628461689022e-06,4.534726165285564e-06,0.4732
2.6213803397747988e-06,1.1223227722429784e-06,2.3736157858268956e-06,1.3969342950054144e-06,0.4732
9.542727428647496e-07,7.569445125886657e-07,1.2557623364653841e-06,8.701571010309587e-07,0.4732
2.187766168245446e-06,2.1889876991121913e-06,1.4736515731683547e-06,1.9052261491784396e-06,0.4732
2.593162126732213e-06,2.5642385571908187e-06,3.2718340443341647e-06,1.8340644815016357e-06,0.4732
