fea1,fea2,fea3,fea4,ans
5.79498453145875e-06,6.042501034119068e-07,6.610654979726049e-07,8.224508978635229e-07,0.5747
8.2625195710927e-06,2.2000965603142265e-06,8.652956915256016e-06,8.267755158917463e-06,0.5747
2.0118821299189224e-06,3.2702497236503503e-06,2.1033462099122427e-06,1.6241708986225575e-06,0.5747
5.181250400051091e-06,2.931042218667346e-06,1.3336432178523097e-05,9.412486749722443e-06,0.5747
3.929545549025712e-06,7.196128246750049e-07,6.562298717695571e-06,5.091086309745107e-06,0.5747
5.0942721389479425e-06,2.740848506475618e-06,4.311060702548882e-06,4.6088896855995805e-06,0.5747
2.258990514322937e-06,1.371971325231964e-06,1.021135410439897e-05,5.948443934537972e-06,0.5747
3.360756979395168e-06,2.4280271971369324e-06,7.664895793788325e-06,4.560640254423242e-06,0.5747
3.118406394516549e-06,3.1609922704897142e-06,3.0923456390927722e-06,4.12478816170993e-06,0.5747
4.856570958105872e-06,3.99435211450303e-06,6.610506504157522e-06,6.1891922091865115e-06,0.5747
2.139923805487837e-06,7.992157551955747e-07,1.9157808519016615e-06,1.2891618871119324e-06,0.5747
2.1538242484655436e-06,1.7942490539220206e-06,2.5480912954147112e-06,3.105875982816801e-06,0.5747
3.4299491892010183e-06,4.015536458032154e-06,2.4765385295828436e-06,2.806137656356687e-06,0.5747
2.5294417907442625e-06,1.7108180934184238e-06,2.885559995366266e-06,1.0413902384662942e-06,0.5747
1.451290873768668e-06,6.980879839933393e-07,7.041914078718279e-06,4.224654630060287e-06,0.5747
1.2199429436360504e-06,4.6644891286194874e-07,4.347847312825583e-06,3.5674121903351073e-06,0.5747
3.8922515418759975e-06,2.4432548698138687e-06,5.518840698148486e-06,3.6079464622596317e-06,0.5747
6.177232737654739e-06,4.740411190043849e-06,6.980300791624018e-06,6.0897989146728455e-06,0.5747
2.7377223911551964e-07,1.2886492960709e-06,4.952442536064335e-06,2.6060398277044323e-06,0.5747
2.8576703949835778e-06,1.0015010808588077e-06,5.777780290631207e-06,3.0843196819911903e-06,0.5747
1.7108636282311443e-06,3.1036561987843286e-07,6.2192974278296976e-06,4.0228945029579975e-06,0.5747
1.365756612088305e-06,2.1110017727441602e-06,1.7232769631600018e-06,3.728464807609351e-07,0.5747
1.277176995179043e-06,8.495915908451939e-07,3.49183765243575e-07,6.84878358066439e-07,0.5747
2.136011345096843e-06,2.956299014654292e-06,2.455008902645989e-06,1.6298333151875071e-06,0.5747
2.084779903391305e-06,1.6422598375283733e-06,1.4983514142832354e-06,1.2623273251637178e-06,0.5747
1.474754028749899e-06,2.03011973610298e-06,3.7349918345423756e-06,1.964857416536724e-06,0.5747
6.217640009683937e-07,5.309349582337108e-07,1.8051177974056733e-06,1.4097252013991823e-06,0.5747
1.2822283716402458e-06,2.214862367863433e-06,2.7884567214826886e-06,1.8321991233102086e-06,0.5747
2.022549527353527e-06,1.3895307516857975e-06,6.736492582919542e-06,4.00530533700639e-06,0.5747
1.0509958244556619e-06,4.835581665735534e-07,1.7834562410359489e-06,7.95105071377358e-07,0.5747
2.9861731901173736e-06,2.0551174475329594e-06,3.451713163745313e-06,2.4475845265540142e-06,0.5747
3.610891025316486e-08,9.551239663846564e-07,2.0461203921570884e-07,7.334187810007254e-07,0.5747
1.1891023742272478e-06,1.18080900169446e-06,1.5687103151383674e-06,1.4444139138305629e-06,0.5747
2.070224438425238e-06,6.921265466554479e-07,2.9581284767306668e-06,2.1833108223044863e-06,0.5747
3.941127159995406e-07,2.598145331773282e-07,3.890667861130338e-06,1.8197276467744048e-06,0.5747
1.7692001495458218e-06,1.252134145999195e-06,5.668940845180404e-07,7.054648285510513e-07,0.5747
5.875463641124726e-07,4.0092184567363026e-07,1.9140440294081663e-06,8.757983534882455e-07,0.5747
9.72860432536908e-07,6.386452271923431e-07,4.858439687195355e-07,6.980724382975824e-07,0.5747
3.3717315245784137e-06,2.255816947309087e-06,3.8280012220999575e-06,2.4359200912877705e-06,0.5747
1.4893980903135285e-06,1.8086544045716633e-06,1.4020659518288676e-06,1.2147083541875109e-06,0.5747
3.369349126530514e-06,1.967158965360179e-06,3.4480108253051792e-06,2.4443756603896437e-06,0.5747
1.0838533957574316e-06,1.2287612558010149e-06,1.876856721370597e-06,2.005606443544061e-06,0.5747
1.1863495374052422e-06,9.400880864707449e-07,2.446098426310107e-06,1.841560609459676e-06,0.5747
5.34756679044143e-07,4.481629431531621e-07,1.8051279950483807e-06,1.1159052472892345e-06,0.5747
3.238903322135009e-07,6.15770176368469e-07,8.016777538131554e-07,7.635229467795966e-07,0.5747
2.2714016786995496e-06,1.7898522240403812e-06,3.207114215776795e-06,1.9623267829869228e-06,0.5747
9.514589679103078e-07,4.8801466016939e-07,1.2622652623591373e-06,8.463497311077167e-07,0.5747
1.321578309892885e-06,9.374567328352493e-07,2.296343789093941e-06,1.422439428807777e-06,0.5747
1.3579624822631435e-06,1.5309646328874534e-06,1.5493616001161585e-06,8.532101223828786e-07,0.5747
2.163496360823198e-06,1.034438437822629e-06,2.7208891341244993e-06,2.7602451688340016e-06,0.5747
2.5008121728449255e-06,1.706757682648108e-06,2.7804861864211647e-06,2.4638846344113702e-06,0.5747
1.4173717717150946e-06,7.46375516251533e-07,1.6143311585400137e-06,1.5045350998466625e-06,0.5747
1.1468375379733068e-06,5.095466955481627e-07,7.757312675150143e-07,4.430918400909099e-07,0.5747
2.673569625894912e-06,2.429441050849865e-06,1.2270464844197467e-06,1.638512545519226e-06,0.5747
8.863892401936586e-07,5.441756741546059e-07,2.416730851240985e-06,1.8440615650552474e-06,0.5747
2.4112592939196187e-06,2.0661875156568816e-06,3.231817510519937e-06,3.102992336329726e-06,0.5747
3.2639018729545932e-06,4.239168656755468e-06,3.894492532543475e-06,3.401757825298871e-06,0.5747
7.1284369859066836e-06,7.605384867447879e-06,6.301211783916987e-06,6.128431195672806e-06,0.5747
1.246005197362827e-06,1.56753215579339e-06,6.733680859289074e-07,4.7585281129054135e-07,0.5747
2.7368719377217874e-06,2.0038802262529825e-06,3.9154034531376525e-06,2.545755530766301e-06,0.5747
1.6940509061505722e-06,1.5696248750272826e-06,1.173173696978295e-06,1.5799614084333098e-06,0.5747
5.100729675964407e-07,9.388252025613107e-07,1.5791508811751756e-06,1.2198091860794953e-06,0.5747
2.5003345232026857e-06,2.1276290796882823e-06,3.3784205207609295e-06,2.557846136498308e-06,0.5747
8.261708891234657e-07,7.107215587472381e-07,1.945667027253533e-06,1.396221855786216e-06,0.5747
1.523146609305771e-06,1.1467708066934728e-06,1.3851141769689564e-06,1.0285549040138857e-06,0.5747
2.3091359919642808e-07,5.47429573910004e-07,1.2705669105066112e-06,7.828136701063221e-07,0.5747
9.55183051422839e-07,8.671203305051176e-07,6.635270162089044e-07,9.892801394268354e-07,0.5747
2.4861107322708847e-06,1.7090068498827168e-06,5.96103987797498e-06,2.584787865281978e-06,0.5747
2.9859254140935283e-06,1.4176058547486637e-06,3.5498402316853786e-06,2.2814418712867815e-06,0.5747
2.3503119041018267e-06,1.8036703585521344e-06,3.7914380644296594e-06,2.5021234990796575e-06,0.5747
1.523925635139633e-06,1.5905357501856465e-06,2.1439211524352064e-06,1.337325986054533e-06,0.5747
