fea1,fea2,fea3,fea4,ans
3.966945312366829e-06,6.077182289978591e-06,1.31422107831522e-05,5.344873361011129e-06,0.705
6.4346877642889615e-06,4.497550005816675e-06,2.4496659767731466e-05,9.193479183454323e-06,0.705
3.0421187236222036e-07,2.144379246724672e-06,9.59397508460481e-06,2.926414704276429e-06,0.705
2.4317760797322955e-06,3.5666099311023737e-06,1.889697759894847e-05,5.315610097069218e-06,0.705
2.678286364617187e-06,2.9203892026289804e-06,6.845017895192728e-06,9.216106010119912e-07,0.705
4.868521501835701e-06,6.559375746997094e-06,9.810349740384536e-06,5.248655945782139e-06,0.705
3.714247205217198e-06,2.1495351705429234e-06,1.0421429603138449e-05,4.927290486959341e-06,0.705
2.2769565779304465e-06,3.846400826626453e-06,1.5527267014877062e-05,7.51567004316668e-06,0.705
2.2445952341861096e-06,2.4021951040194225e-06,1.4545429184165899e-05,3.1227691380030587e-06,0.705
3.5163207311784174e-06,3.897132815853363e-06,1.7511221070659146e-05,7.939543425721326e-06,0.705
4.551573578913112e-06,3.2672665285269965e-06,1.3815164492824439e-05,5.8697379695898245e-06,0.705
6.255494086973376e-06,7.591312008210115e-06,9.865335300342602e-06,3.870625234050044e-06,0.705
2.8375893314703423e-06,5.749630485013016e-06,3.5703792116283725e-06,1.8728881580634287e-06,0.705
1.9315575372742713e-06,4.1026534481043395e-06,1.2449550891990417e-05,4.330388041304193e-06,0.705
8.318027151363384e-07,8.326477512785106e-07,8.838237764053816e-06,2.8044556942334165e-06,0.705
1.5600701623448308e-06,3.31896184424747e-06,1.094600254716784e-05,4.137815782426409e-06,0.705
4.455809503379088e-06,6.919340906758803e-06,1.251690663594918e-05,3.994708118175209e-06,0.705
2.877107138064459e-06,4.2982829766047215e-06,6.26924512966559e-06,1.9913760757666625e-06,0.705
1.416871711935049e-06,2.0225522109812906e-06,3.992551565679342e-06,1.9114861255303136e-06,0.705
1.7546837698819527e-06,4.37351624351981e-06,4.515555192949569e-06,1.9221017199521457e-06,0.705
8.986328051345111e-07,2.960151324575906e-06,5.45822590676487e-06,2.4808853539184573e-06,0.705
6.183016926391435e-07,1.1197588299692648e-06,5.141087825540932e-07,4.1322363102839757e-08,0.705
3.9454652490940886e-07,1.7670084994170136e-06,3.8267651809083215e-06,9.501237645704028e-07,0.705
1.134864421489878e-06,1.206652411992918e-06,4.955609168027182e-06,9.641334709374487e-07,0.705
6.977861619080729e-07,1.4937568354471508e-06,3.717226980765809e-06,1.4210486756650669e-06,0.705
1.4950130864852732e-07,3.675715973632383e-07,3.7366897263271584e-06,1.1835910609616009e-06,0.705
5.503368186757582e-07,1.3176966047047478e-06,2.4043004627813983e-06,1.0211508967781868e-06,0.705
2.5639700839850213e-06,1.2544129223917846e-06,7.74265863941731e-06,2.1645232641941115e-06,0.705
3.9817984685189106e-07,1.2927906650806992e-06,3.7170138272437393e-06,9.578567142734018e-07,0.705
1.4908877871473764e-06,1.8654793722266604e-06,1.9368241602614988e-06,1.210050673945399e-06,0.705
1.0046530285658785e-06,1.4062704756902755e-06,2.053172399742693e-06,5.749414306502974e-07,0.705
2.218471034670606e-06,3.763080400247557e-06,4.041658039095933e-06,1.2972751976138448e-06,0.705
2.0125083639782453e-06,4.340756786774907e-07,2.5294821290977166e-06,8.525624000376197e-07,0.705
1.0273525712798924e-06,1.8921770039651828e-06,4.1883846840716e-06,1.2371886244162729e-06,0.705
1.2912794955857492e-06,9.464695342813496e-07,2.5845270619225487e-06,9.592012536440896e-07,0.705
1.935948535623691e-06,3.1231086650051243e-06,2.374440221274988e-06,1.1706654286899903e-06,0.705
5.597346955692339e-07,5.555570522640734e-07,3.8060247947178448e-06,1.0489571835372245e-06,0.705
1.0822695653740815e-06,2.555848638627942e-06,1.7318002069378527e-06,4.6327287419937196e-07,0.705
3.377705323387078e-06,2.688292087455093e-06,1.0908451478690194e-05,5.06219198617682e-06,0.705
8.752309430916158e-07,1.0048385838212156e-06,5.959291687683937e-06,2.2412230321204963e-06,0.705
1.559436171853741e-06,3.1509258913078916e-06,5.654618267246749e-06,1.3722050450132122e-06,0.705
2.0505813028473227e-06,1.7084478960744835e-06,4.0262302458134625e-06,1.5275138954991772e-06,0.705
2.167299104895163e-06,5.321795444236014e-07,1.890997025361976e-06,7.058817948037424e-07,0.705
5.905731932026341e-07,1.4033285984383425e-06,1.7525729171938173e-06,1.2273851905284386e-06,0.705
8.472465193397456e-07,6.909369295793047e-07,3.486823454584247e-06,1.2353309727467512e-06,0.705
2.4280401174508282e-06,3.076341101628337e-06,1.1336571515959442e-06,9.049885170701033e-07,0.705
6.536469225862174e-07,2.3619649575667525e-06,4.7856617098140085e-06,2.557593872572912e-06,0.705
7.511983762561529e-07,1.39005251491481e-06,8.024788061250379e-06,3.4446732019085033e-06,0.705
1.688824720569377e-06,2.2706275353487382e-06,3.2442600428466743e-06,1.7246610394723293e-06,0.705
2.5819001621901633e-06,2.0558238835690657e-06,1.8123169293131372e-06,1.31879060623561e-06,0.705
5.487709272574747e-07,1.7117822793217754e-06,3.4640248325491108e-06,1.0193521549896856e-06,0.705
1.060059841463403e-06,2.3686306409533778e-06,5.9301340862642814e-06,2.0963568646932136e-06,0.705
1.1827721211561415e-06,1.8237142298651745e-06,1.0124392531808708e-06,9.22971879766487e-08,0.705
1.781355079626321e-06,1.8480671929674687e-06,2.899135834463872e-06,1.4906601637752151e-06,0.705
1.1093907150843596e-06,1.1901259540214543e-06,1.7826786313121335e-06,9.526143945547779e-07,0.705
9.412243649061883e-07,1.0404278933580462e-06,4.318148267055271e-06,1.529552783039707e-06,0.705
3.6431937654746623e-06,3.455015175221568e-06,3.868693972972355e-06,2.1261291892005026e-06,0.705
5.051548548436606e-06,6.136455599703365e-06,5.188088665198996e-06,4.3493901716024745e-06,0.705
1.183785941832595e-06,1.5431674013012436e-06,2.3168899626530522e-06,1.1581662923869178e-06,0.705
5.319880953703825e-07,2.340412758105495e-06,1.169531622018965e-06,1.3494799181341767e-06,0.705
7.127769308666122e-07,1.5212192335974978e-06,4.440901693713221e-06,1.7326501727561146e-06,0.705
1.144581048325873e-06,2.295862135338579e-06,2.482083252526042e-06,9.135026226164082e-07,0.705
8.617270059583524e-07,2.456674678964839e-06,5.596998944694214e-06,2.256830624820297e-06,0.705
5.80830821538821e-07,6.594643837630781e-07,3.051869328199768e-06,9.260669156643184e-07,0.705
1.3528201798792552e-06,1.773989412290368e-06,4.017624656312084e-06,9.296446598407799e-07,0.705
3.823424551636838e-07,4.038079699758669e-07,1.5256793440392262e-06,6.277907432948163e-07,0.705
6.06952694144247e-07,8.244968584923002e-07,3.113284054406744e-06,1.3335820292632618e-06,0.705
2.997796202991628e-06,4.4214292581457945e-06,5.741353103893963e-06,1.0074936153079171e-06,0.705
9.02877194825596e-07,1.0178150846965377e-06,3.256775416223668e-06,1.268056356191253e-06,0.705
1.1934950894845737e-06,2.389610423845889e-07,1.1104247490173092e-06,4.043615699039943e-07,0.705
9.08693697691355e-07,2.7374329349124104e-06,1.6324668022437514e-06,5.70801592799511e-07,0.705
1.0474912859081576e-06,1.6960611022008195e-06,3.7297634365294564e-06,1.5064120679779785e-06,0.705
6.053329572147895e-07,1.0081930855219042e-06,1.8602663676530085e-06,9.648557696307336e-07,0.705
9.384771027509418e-07,2.279307794932717e-06,1.303741790490068e-07,7.026920686997476e-07,0.705
1.064920916930823e-06,9.850369883228873e-07,4.909966038066082e-06,1.7092316694690562e-06,0.705
2.7023294076979734e-07,8.35359932908948e-07,8.629136373230828e-07,8.939142160129241e-07,0.705
6.368897401063631e-07,1.068595589103501e-06,1.231877938140503e-06,8.050030456097702e-08,0.705
1.6811546737816093e-06,1.1164709995215726e-06,9.119227850059737e-07,1.18886674869503e-06,0.705
2.0930831260844847e-06,3.175416068232912e-06,4.382715840049783e-06,1.5602712556355855e-06,0.705
1.0260727467636803e-06,1.7155714169396715e-06,1.857321463045635e-06,1.218116794855218e-06,0.705
6.10511507549969e-07,7.074966832726909e-07,3.6676776786319088e-06,5.675699728558005e-07,0.705
1.7456551567691066e-06,1.3127749232429182e-06,7.629352288617178e-07,1.0844214354589604e-06,0.705
9.182747895312496e-07,1.629431564138598e-06,4.742753791889e-06,2.542085371961646e-06,0.705
5.546177877468486e-07,1.544575761474785e-06,3.0022821886803117e-06,9.512606545670797e-07,0.705
1.1772852460181079e-06,1.2890225495866089e-06,2.205673011693575e-06,1.0016485281602005e-06,0.705
9.964068655092497e-07,1.46574563482294e-06,1.3243410910070001e-06,9.785393645679234e-07,0.705
6.555372707648271e-07,1.9023764203895778e-07,1.0962929628119142e-06,2.109347826692087e-07,0.705
1.042832328815132e-06,3.3450709414809473e-06,1.2507716416800013e-06,7.965257285610114e-07,0.705
4.887730914658411e-07,9.970038462075622e-07,1.7191034752087676e-06,8.457989038028304e-07,0.705
1.4959007047526677e-06,2.9170185826352858e-06,6.554408911945585e-07,4.857679809007201e-07,0.705
4.380808283668448e-08,1.2692195150925066e-06,2.2770097425492237e-06,3.91506880465159e-07,0.705
1.2749288032256952e-06,1.2512171933986455e-06,2.3570745766671506e-06,8.150064027785972e-07,0.705
7.692799733844403e-07,4.23742368952835e-07,1.3287543714158422e-06,7.354668704516979e-07,0.705
4.241524493572232e-07,1.552700424584065e-06,2.2966286925233834e-06,9.88077791322733e-07,0.705
2.4892250404220417e-07,5.804043193609089e-07,2.9408741765801113e-06,1.4955659519831551e-06,0.705
4.603064886402343e-07,3.393312851227154e-07,2.8529693857915064e-06,1.3866677511589525e-06,0.705
1.9386189678102665e-06,1.656086181657108e-06,1.82323596896041e-06,8.708616653532165e-07,0.705
7.382410262190385e-07,8.15231036169202e-07,1.5351675006310724e-06,1.0042250039197181e-06,0.705
1.4663258623509288e-06,1.3582876920555743e-06,3.430145603875668e-06,1.6419173631212152e-06,0.705
1.7408991052420928e-06,2.4038564707554567e-06,1.8418711581147985e-06,4.460691505062249e-07,0.705
2.185864471348422e-06,1.97302996728509e-06,9.134636713653109e-07,1.3332217403168196e-06,0.705
2.825329110415044e-07,1.3692152972874672e-06,2.375963960179522e-06,9.93090343763774e-07,0.705
5.580344314876206e-07,1.2783928791871102e-06,2.192072255839762e-06,7.965867294354378e-07,0.705
4.69955760487105e-07,7.497362495328812e-07,2.1230412508496848e-06,8.209297033236002e-07,0.705
5.371368290439228e-07,1.546228149095438e-06,1.99944003261326e-06,4.331276830241985e-07,0.705
1.2895713184636612e-06,1.6381802667439133e-06,1.8833720595144728e-06,1.3246317570705166e-06,0.705
1.6986525770450359e-06,1.6418800995896828e-06,5.215011693539732e-06,2.683281705523006e-06,0.705
7.28433974474005e-07,1.1583414152416873e-06,1.2532540159781554e-06,1.1011648877898196e-06,0.705
6.383563425154474e-07,9.960412576361822e-07,2.6981037094960355e-06,7.148689935701454e-07,0.705
1.0382692762582462e-06,6.366266510137086e-07,6.629142065503368e-07,3.917669959258963e-07,0.705
1.0407471133045428e-06,1.5215853937661136e-06,3.928548355790077e-06,1.2508824276422702e-06,0.705
9.645350172620084e-07,1.5725443964696625e-06,1.2210856053438397e-06,3.10223205200798e-07,0.705
2.1918503484741013e-06,3.138840428733375e-06,2.8569445652940694e-06,8.466371181712089e-07,0.705
1.7503972275970555e-06,2.42722929178838e-06,2.5954678595508754e-06,8.594011598968118e-07,0.705
1.8955393079163987e-06,1.9433468716016814e-06,6.096287026291768e-06,2.2827941834128025e-06,0.705
9.811066779531938e-06,1.2867782067112216e-05,1.962636044381566e-05,9.295403931612877e-06,0.705
3.820346032697144e-06,5.3896129883797945e-06,8.296312142875834e-06,3.985291871987476e-06,0.705
2.5091754349185586e-06,3.538119850079215e-06,5.881485561769759e-06,2.4437688165351293e-06,0.705
6.8493873890061316e-06,8.212784042489299e-06,1.2791351761100249e-05,4.367013374604965e-06,0.705
1.3434554938892833e-06,4.2447816439845765e-07,3.3258421300324927e-06,2.2949353796599034e-06,0.705
7.201211569378242e-07,1.3938656305236154e-06,2.5453345609937158e-06,1.2927115773398725e-06,0.705
2.55901682797018e-07,6.728906779089654e-07,2.7419634835423e-06,1.0585363442706821e-06,0.705
1.780680008328561e-07,1.1475308218856419e-06,2.991064581975339e-06,1.3784696675681645e-06,0.705
7.83559175554844e-07,7.033098139047018e-07,6.891579797004656e-07,7.688292205917884e-07,0.705
5.658132928619106e-07,7.418127457899124e-07,1.320512751279336e-06,8.843664801702636e-07,0.705
1.116523547090707e-06,1.3410943280095113e-06,1.8583456237962343e-06,4.1976261062987306e-07,0.705
5.28953497513117e-07,2.070871186026803e-07,1.3861553534986986e-06,8.537936543473266e-07,0.705
5.335500984036787e-07,1.0205848640094103e-06,1.2623648703208769e-06,7.652554886819929e-07,0.705
1.3574799008167014e-06,1.9568607054321667e-06,2.8791952590433572e-06,2.1070275956704572e-06,0.705
1.1061853009731616e-06,3.156286821109788e-06,1.946130545311539e-06,5.74694598781296e-07,0.705
2.7442575261575346e-06,3.246827609396718e-06,1.6606106765122032e-06,1.2374043995910877e-06,0.705
7.810026282226477e-07,2.5325587867329168e-06,1.2623306302500502e-06,7.165165581113837e-07,0.705
2.417411336245848e-07,1.3973573494483014e-06,4.205619860482519e-07,1.8301536224174568e-07,0.705
3.349727791042867e-07,9.722077759277216e-07,1.1389296971713173e-06,4.990695468123025e-07,0.705
4.184538120124245e-07,1.2147931615617388e-07,2.3543139927732348e-06,2.143578268523943e-07,0.705
9.596439207286467e-07,9.020709873199534e-07,2.98826092914334e-06,1.027674440513699e-06,0.705
9.058272378412053e-07,1.7262276830344599e-06,4.712693627843455e-06,1.5980787004439882e-06,0.705
5.831046219782848e-07,1.2372208762162868e-06,1.5867197472415225e-06,8.82395604898465e-07,0.705
1.0122785072688452e-06,9.391957655204813e-07,9.483721395659095e-07,3.3896660176963105e-07,0.705
2.480438653554658e-07,1.140757487273848e-06,1.8771683622445164e-06,3.547336392417018e-07,0.705
5.308405965090101e-07,1.9202945686089572e-06,2.1931988019819854e-06,6.269364103096621e-07,0.705
2.9089860245315193e-07,2.824437756998814e-07,1.585018591455768e-07,6.483162116230869e-07,0.705
1.0534012146663518e-06,9.78658905204078e-07,1.1591810120146043e-06,5.854636410238221e-07,0.705
3.394678192746905e-07,1.4130635247588747e-06,1.629829270159969e-06,7.487922469156843e-07,0.705
8.655031463683082e-07,1.0870845388545355e-06,2.780363808716612e-06,1.1786733915709243e-06,0.705
7.935592046774715e-07,4.1121258813808967e-07,1.0467507278942709e-06,1.0528098712650699e-06,0.705
5.502117278233168e-07,7.250189113034086e-07,1.2430242019939225e-06,6.941945906325661e-07,0.705
3.1326222521299854e-06,2.56235582175511e-06,3.3137122290007224e-06,2.361727490085732e-06,0.705
4.5375178842491643e-07,1.7870506643912714e-07,1.4547864152264695e-06,8.82971481110868e-07,0.705
9.357925941318568e-07,3.444770308600661e-06,3.0016487153238863e-06,7.59069371684467e-07,0.705
4.3735421359948727e-07,1.7001127336777563e-06,7.498958726993534e-07,2.2101630493394815e-07,0.705
6.92616896381743e-07,8.419026771018846e-07,1.1049071712520044e-06,3.7386210246012713e-07,0.705
