fea1,fea2,fea3,fea4,ans
4.9196698059118345e-06,2.732591563452452e-06,9.502818051649265e-06,1.5711318174292555e-06,0.6848
3.119008172368057e-06,1.1097638142427046e-06,1.2303933799193412e-05,5.957021665228007e-06,0.6848
3.341768007561947e-06,1.8233948927552346e-06,3.954008280532159e-06,3.893257363670876e-06,0.6848
2.1858358117552682e-06,1.139510731351525e-06,3.310910236550206e-06,2.6880658653789184e-06,0.6848
1.9259588927162826e-06,2.184938706687471e-06,5.240632397993174e-06,4.600814416551688e-06,0.6848
3.5674631951804537e-06,2.5130798538153287e-06,1.0429546894112727e-05,6.999242199879348e-06,0.6848
3.498875836177128e-06,2.0152500555132505e-06,6.567863040065981e-06,3.2571129936057985e-06,0.6848
5.08330069385654e-06,3.4098326760367887e-06,1.0897726637916129e-05,6.7586092068509536e-06,0.6848
1.4821418058595425e-06,1.3002443291951588e-06,1.5663268981049907e-06,1.1997240922725617e-06,0.6848
4.20060067126393e-06,2.625526329861781e-06,1.1223007242711609e-05,7.608346592801781e-06,0.6848
5.136082130762461e-06,4.690432742968591e-06,9.394707794924731e-06,8.40611449380434e-06,0.6848
4.399402957186598e-06,3.1409401248263803e-06,2.516363450234261e-06,2.5185206694286106e-06,0.6848
1.920614786011594e-06,1.9217847464432853e-06,1.0237090739114562e-06,1.3233360106737877e-06,0.6848
2.923191189811377e-06,1.892038627159808e-06,1.2445182416550753e-06,1.5655411383208159e-06,0.6848
3.1627051876581993e-06,2.283013226627222e-06,5.036957499112912e-06,4.073475694990368e-06,0.6848
1.95447754507455e-06,1.0712920757638433e-06,1.0971604471120665e-06,1.7122054052240225e-06,0.6848
4.2115556309829434e-06,3.5572053431336046e-06,7.063285097287952e-06,4.049855535980198e-06,0.6848
3.892705723000531e-06,2.7636055136283503e-06,6.030037088895586e-06,4.036763586287607e-06,0.6848
1.3912034957042253e-06,8.229517620928148e-07,3.5289221526791863e-06,2.1541352237536825e-06,0.6848
2.13724763889359e-06,1.6411390786963667e-06,8.4204457615922e-07,1.003586987299916e-06,0.6848
1.055602516304442e-06,1.4638015378664347e-06,3.2912929159307117e-06,1.870539591938076e-06,0.6848
8.888809695830893e-07,7.503210958206848e-07,2.040650795033177e-06,1.3137422402881807e-06,0.6848
7.923611068895765e-07,1.095639350259993e-06,2.5128725599118473e-06,8.106543065656055e-07,0.6848
4.1709706616170716e-07,6.50357500549641e-07,2.8177449932777444e-06,1.2298246646449416e-06,0.6848
1.357082622360578e-06,1.450440977996073e-06,2.9919860838949127e-06,2.0759931614332156e-06,0.6848
1.774192747842223e-06,1.8645707631246744e-06,2.873334970547688e-06,2.5190757716942414e-06,0.6848
1.217235911195965e-06,1.6634982111418073e-06,1.6297977925078772e-06,1.0125909436894415e-06,0.6848
2.26406559872739e-06,1.7352377498644733e-06,3.139695857614014e-06,1.357654511308466e-06,0.6848
1.1584163173890145e-06,6.788418339657819e-07,1.9532159524780036e-06,7.936871668220219e-07,0.6848
7.02520806562215e-07,5.156088384491875e-07,3.747737671838815e-07,3.0925636896492533e-07,0.6848
1.4714434899025357e-07,2.1774046493885434e-07,5.619175967903857e-07,2.1853890557721295e-07,0.6848
3.145881346743113e-06,1.4351080402074955e-06,2.2716312551845845e-06,1.3374228251087016e-06,0.6848
2.3469791328801513e-06,1.1155545086037938e-06,1.8682219789141572e-06,1.63546402352829e-06,0.6848
1.2835928895930415e-06,1.6010835364748892e-06,2.1636505552854196e-06,1.2641113110010266e-06,0.6848
1.2139910830250363e-06,7.643366263056639e-07,2.61522319150708e-06,1.5838006223980042e-06,0.6848
8.284706843593289e-07,9.634899101215225e-07,1.0752680339205504e-06,8.870632679780435e-07,0.6848
7.257894491641956e-07,7.072661566328387e-07,1.1409898410241488e-06,1.1526888409843956e-06,0.6848
6.125802558071935e-07,4.087771122265236e-07,1.1764559681874658e-06,7.137879895592207e-07,0.6848
3.0718816544969842e-06,2.571951546479844e-06,2.443594725007484e-06,8.596895281848689e-07,0.6848
9.693993276297402e-07,7.157024534162766e-07,2.9184688609542624e-06,1.9607810447433216e-06,0.6848
3.463282570069466e-07,4.2912897220372176e-07,1.0686392461745598e-06,5.14233721958263e-07,0.6848
4.689460702893514e-07,1.4059887877786244e-07,1.5549671048323816e-07,2.2127854077494333e-07,0.6848
4.6114040777444636e-07,2.419251530131815e-07,1.2535906124469257e-06,2.934573271539319e-07,0.6848
6.925372465604459e-08,3.877412770688079e-07,1.7021571711764558e-06,1.304805269504761e-06,0.6848
1.3135236835394425e-06,1.057949204732079e-06,1.2193012829815466e-06,9.92050440508325e-07,0.6848
1.029417452093287e-06,1.2527692560333332e-06,1.3906777959629732e-06,4.717949823313544e-07,0.6848
1.1694861426341199e-06,1.1567804735288578e-06,3.1648601682671164e-06,8.946570797207317e-07,0.6848
4.1308744412956025e-07,9.110657301206986e-07,1.661069095258124e-06,7.532270276969443e-07,0.6848
5.677333568385969e-07,9.2435686009931e-07,1.1698511013393902e-06,5.798976978573468e-07,0.6848
1.4923741282991202e-06,1.2776974288460197e-06,1.137449033627576e-06,1.0663855223848546e-06,0.6848
1.8818047930094777e-06,1.9178675509656113e-06,2.4152919761473715e-06,1.6355257381681134e-06,0.6848
6.462433410669954e-07,9.920941249964301e-07,2.596496675406168e-06,1.3376532901133234e-06,0.6848
1.837512413033351e-06,9.653702247537008e-07,2.4791585680070363e-06,2.2093911325108528e-06,0.6848
1.0555082874779343e-06,4.3252982859496106e-07,2.2252127012079603e-06,1.0036224747304048e-06,0.6848
1.7799751391297303e-06,1.1986730379427902e-06,1.1775963381045762e-06,1.1517272204278285e-06,0.6848
1.7056733799384667e-06,1.4651820654692362e-06,3.0498897834412467e-06,1.5340587495257818e-06,0.6848
9.94214546856995e-07,2.6615947361763404e-06,2.4178172415382244e-06,1.4315987924554785e-06,0.6848
3.730052023225399e-06,3.872845313276003e-06,4.669545778189442e-06,4.290358957900279e-06,0.6848
1.0949518052202795e-06,7.171482413484072e-07,1.6235931422722246e-06,6.027262830707002e-07,0.6848
1.0247335413685488e-06,3.291279495108234e-07,1.7327967909502595e-06,1.2175846203011963e-06,0.6848
1.8179676288193694e-06,1.35367545258104e-06,1.1954028267914037e-06,1.029559161937506e-06,0.6848
1.3767157540071725e-06,8.775921669314686e-07,1.9738732808865635e-06,1.981253184197239e-06,0.6848
7.236207869604889e-07,6.982097338860367e-07,1.282097101630525e-06,8.426922531795488e-07,0.6848
