fea1,fea2,fea3,fea4,ans
4.278596159634745e-06,2.6741964694775813e-06,6.499877964429579e-06,2.6968985375186244e-06,0.4993
3.113112483434754e-06,2.737280608271443e-06,3.35553272414979e-06,2.015878161886965e-06,0.4993
2.100575402443125e-06,2.1797096122585536e-06,5.5351830763185e-06,9.61305175691411e-07,0.4993
2.4795108056965756e-06,8.656534235417992e-07,3.984036801162672e-06,1.084201763355034e-06,0.4993
1.956083149879916e-06,4.818966215826795e-06,3.91121860799197e-06,3.5257902063487675e-06,0.4993
3.7579528003551746e-06,5.05815379033674e-06,1.4444752739411795e-05,6.242776868327875e-06,0.4993
3.7006891697722785e-06,2.753057287139673e-06,6.360843082502795e-06,2.755122974245241e-06,0.4993
1.698060133034286e-06,2.013230113654784e-06,1.1300362988670013e-05,4.1997881614141785e-06,0.4993
7.90871680271514e-06,7.478769055266129e-06,1.571844686762475e-05,9.528058338163357e-06,0.4993
4.055127642174888e-06,1.7757920440908408e-06,4.9594603578456555e-06,3.3555997241564406e-06,0.4993
3.437897133133214e-06,4.051305726858656e-06,7.434615696932587e-06,3.491693820807041e-06,0.4993
5.019184364593359e-06,4.453007191800114e-06,5.575235161160674e-06,2.992358389968789e-06,0.4993
1.880871573899527e-06,2.7093610759203998e-06,4.287797041835687e-06,1.8748502747524114e-06,0.4993
6.614963957712297e-07,1.5167280600226776e-06,1.7956262345699897e-06,7.245359532583622e-07,0.4993
1.1462294305411983e-06,5.560126629802671e-07,6.096909290525676e-06,2.5764735938924945e-06,0.4993
1.1656787662344561e-06,2.231317488866931e-06,4.68472073542229e-06,3.7083275539927637e-06,0.4993
3.1495906127446615e-06,2.995888595141806e-06,1.7938354376424203e-06,2.413350678046728e-06,0.4993
8.789101030996737e-07,1.9521366951648052e-06,8.72805721441628e-06,3.4779350851133994e-06,0.4993
6.361382751450004e-07,1.1271026584746075e-06,1.9754388430237865e-06,1.1517896191835398e-06,0.4993
1.4164588688786463e-06,2.3003862553615084e-06,5.782436047869785e-06,1.8481694851978155e-06,0.4993
9.247679368260924e-07,1.7040819472340072e-06,2.6123176093047012e-06,1.730415349859402e-06,0.4993
1.973066152892338e-06,1.6879899871657914e-06,2.8354671169105244e-06,1.6554637264458112e-06,0.4993
2.51637192851792e-06,2.5501079797017013e-06,5.905650291946633e-06,1.305940058697432e-06,0.4993
1.417088617341479e-06,7.102885094402722e-07,3.447415497008351e-06,1.936211765108979e-06,0.4993
3.412513711733322e-06,4.497099029282992e-06,5.743116495951341e-06,3.509040842418539e-06,0.4993
3.0123975164358718e-06,2.9555223201791805e-06,2.9826706874287252e-06,1.2292101728563072e-06,0.4993
1.4106130334478658e-06,3.1599420367347905e-06,3.7837325125102324e-06,2.0824310363844578e-06,0.4993
1.5430247826454831e-06,1.7690787462136902e-06,4.889996169671263e-06,2.1304512719951474e-06,0.4993
3.0132024445316248e-06,2.5911011716828472e-06,3.1575031410711225e-06,1.7797342717525028e-06,0.4993
5.46904342807523e-07,8.414134642363151e-07,3.7931396274396618e-06,1.195313602434468e-06,0.4993
7.723620150647413e-07,7.012894785031495e-07,1.349009716088357e-06,5.468296358836943e-07,0.4993
2.4361850817627837e-06,2.1491830263405637e-06,3.173197223846172e-06,1.6361364701025613e-06,0.4993
4.240800016230313e-07,7.17467047819513e-07,1.7325143043487306e-06,1.3264601239021759e-06,0.4993
2.3175182759241254e-06,2.067539178269801e-06,8.035525264024459e-07,1.2151254444380465e-06,0.4993
1.2665362615170613e-06,3.7073445169116385e-06,5.564999261086754e-06,1.9978685018031142e-06,0.4993
3.0340694198906344e-07,7.727894789788315e-07,3.379480962866878e-07,7.585712889574776e-07,0.4993
1.8462318436453366e-06,2.8728330623281568e-06,7.580234110783033e-06,3.1974211548387244e-06,0.4993
