fea1,fea2,fea3,fea4,ans
3.693574357116106e-06,4.419901029593873e-06,2.7967805213028177e-06,3.3998595859934054e-06,0.4922
2.976017930964824e-06,2.966370322429497e-06,8.503898997510288e-06,1.21573947934174e-06,0.4922
5.057895576453982e-06,4.2341265184859645e-06,4.27846437188549e-06,2.272808388336551e-06,0.4922
1.6690483024448845e-06,2.4602615165663386e-06,3.627947334156538e-06,2.9275925019367057e-06,0.4922
1.661339539171532e-06,9.498511260720202e-07,3.1157433499617887e-06,3.0122399561124307e-06,0.4922
3.1877219153047993e-06,2.006690943587185e-06,1.3768571816313655e-06,1.4182171124410853e-06,0.4922
3.5577180268072086e-06,6.000097085778031e-06,3.0966686595909235e-06,1.3734987559515946e-06,0.4922
7.09922729830493e-06,4.407758697396892e-06,7.034392480101967e-06,4.7720277861589584e-06,0.4922
4.8617350026160455e-06,8.979166415064453e-06,1.7499572942898833e-05,1.1020960054747174e-05,0.4922
1.4620003176534208e-06,2.1058137664728667e-06,4.607996817831705e-06,3.4738638685696696e-06,0.4922
1.4331555184103164e-06,5.157398955296555e-06,7.440997054924277e-06,3.4689578345121363e-06,0.4922
2.364612688666357e-06,1.756857041443414e-06,5.418293019860315e-06,2.3955089422097103e-06,0.4922
1.127393728679007e-06,2.71736569452695e-06,5.277317169673024e-06,3.231550396733405e-06,0.4922
3.1180537905479597e-06,2.9753989142063067e-06,7.271949968242931e-06,5.5153392981290425e-06,0.4922
2.1120367993368e-07,1.0113463708622434e-06,3.614246057707945e-06,7.75619886675101e-07,0.4922
8.586983257347326e-07,1.7646099086796774e-06,5.346545605704628e-06,1.5920334839547361e-06,0.4922
1.552453720151741e-06,4.489810921986049e-06,3.997498158152097e-06,2.5063708796480634e-06,0.4922
2.8012293390091143e-06,3.208075963594069e-06,6.899690501628929e-06,3.176112470598456e-06,0.4922
3.815326536265866e-06,1.0694196333924929e-06,3.5475960521132926e-06,1.9828931439032144e-06,0.4922
1.149409038711478e-06,9.846114114719423e-07,1.5910454878202754e-06,1.2414641549761069e-06,0.4922
2.314653518798043e-06,4.1645190296095773e-07,2.2760567614174626e-06,1.235687618982167e-06,0.4922
1.7232931007354489e-06,2.558923622056812e-06,2.1401989414151306e-06,8.239961167167345e-07,0.4922
3.5768130171740194e-06,3.120390300389213e-06,1.1103437867938958e-06,1.0232160361405335e-06,0.4922
6.42247529058667e-06,4.492387590359013e-06,6.959253878433597e-06,2.815016280226799e-06,0.4922
8.52496100173526e-07,1.1117277895663478e-06,1.8842231149064797e-06,9.609488154723315e-07,0.4922
2.7606167925828316e-07,9.870605899146655e-07,9.005518805838838e-07,1.2098235893910842e-06,0.4922
1.824271618153498e-06,3.0529617334466386e-06,4.258744346763951e-06,2.5033471177171484e-06,0.4922
1.6271421383061203e-06,1.7942800044484902e-06,1.8171434763650234e-06,2.616022849465816e-06,0.4922
1.0141947623264025e-06,7.964820593242546e-07,1.3958570204229466e-06,1.3853532061494797e-06,0.4922
7.366158964587087e-07,2.5164035468194884e-06,4.1725429495723284e-06,1.8096774487290384e-06,0.4922
9.947579920365553e-07,2.125169918020661e-06,2.0604600939418176e-06,2.196320210879955e-06,0.4922
1.789731584844935e-06,1.0958404374701164e-06,2.4549364194849785e-06,1.273490261889749e-06,0.4922
1.6067570720206896e-06,5.837940178853237e-07,7.040504645040156e-07,5.938252086095784e-07,0.4922
1.1644907752950069e-06,1.2126984864549275e-06,1.7890796287380193e-06,1.1671993310551578e-06,0.4922
6.761305341883878e-07,1.259896907518688e-06,2.7349831707257618e-06,1.3154012655412629e-07,0.4922
2.3572108432010823e-06,1.9087226588475313e-06,1.779498673700684e-06,1.235383169359073e-06,0.4922
