fea1,fea2,fea3,fea4,ans
2.865930740473189e-06,3.864395581061846e-06,8.050076513447798e-06,1.88459412194816e-06,0.7471
2.0924715516329336e-06,9.723191871562005e-07,1.1568245054843354e-05,2.3875536734574505e-06,0.7471
3.2381796316352307e-07,1.2048300648078743e-06,1.7790707000814029e-06,6.858693571072785e-07,0.7471
4.79589326587351e-06,2.4556782360494365e-06,2.260215377605731e-06,2.7116045006113594e-06,0.7471
2.018803103832428e-06,2.5400847169189927e-06,1.1593605657032341e-06,2.2458415816302972e-06,0.7471
2.7382872306187255e-06,3.2627144537786875e-06,4.940431627557641e-06,2.612965140856338e-06,0.7471
3.2981147716607735e-06,3.167513101953379e-06,1.0960276504338362e-05,1.5671251874455656e-06,0.7471
1.4438339906783428e-06,3.926090165649475e-06,1.0690279528562899e-05,8.728604619778095e-07,0.7471
3.6420243347378203e-06,1.6327048174587038e-06,1.0398005636441993e-05,6.742161383762003e-06,0.7471
7.166709344882264e-06,4.992478014907871e-06,7.097170387270648e-06,4.8754613437244785e-06,0.7471
7.223610713190279e-06,6.523426581515271e-06,7.79677659916817e-06,4.398300679325016e-06,0.7471
7.104233450941343e-06,5.360077578540918e-06,1.0369980522715969e-05,4.850965504183033e-06,0.7471
5.145582276916041e-06,3.298869004874687e-06,6.913992354618111e-06,3.7780897931390896e-06,0.7471
3.2062611667162736e-06,2.9813762831991413e-06,1.9138615733408404e-06,1.0290177853101827e-06,0.7471
5.344303213290789e-06,6.67443652444045e-06,5.068514640500666e-06,1.2777989395726408e-06,0.7471
1.7665960282362374e-06,9.149686956040926e-07,3.4193002072633803e-06,9.464248423888752e-07,0.7471
2.646273771847115e-06,2.1117030097937675e-06,1.337055468083725e-06,7.831902796207342e-07,0.7471
3.515867729797087e-06,3.983732185156873e-06,7.075906014454675e-06,3.207192548741891e-06,0.7471
9.974053594229613e-07,1.7173683640910983e-06,1.0207538847692567e-06,1.3994656258101407e-06,0.7471
1.3633035095498564e-06,3.2343181535692906e-06,2.8826979643227113e-06,6.76080449110325e-07,0.7471
1.9197050207509494e-06,1.654230125597924e-06,1.0735652153901748e-06,1.310374859504267e-06,0.7471
2.657881175050427e-06,4.057384695312593e-06,6.553229415609465e-06,2.290203807583776e-06,0.7471
1.3718128331309987e-06,2.9779888761250246e-06,4.324594883154245e-06,2.113334802568041e-06,0.7471
2.1328373856331666e-06,2.323812465412526e-06,4.1776321809717915e-06,2.0796904663072024e-06,0.7471
3.6456424092729986e-06,3.956731601565729e-06,8.839851019086696e-06,3.443783006601304e-06,0.7471
4.6310655955086605e-06,2.766792688222283e-06,5.059900088425008e-06,3.5465702096273256e-06,0.7471
2.496313630390231e-06,1.6708127563412546e-06,4.7024903914634673e-07,1.204347566018467e-06,0.7471
1.486622979606663e-06,3.2902482629697716e-06,1.731981839780655e-06,1.6034779271112487e-06,0.7471
1.042715055668783e-06,8.900971273654548e-07,1.2109500213410347e-06,1.2231331501848975e-06,0.7471
1.5288363860635132e-06,1.5383168390076944e-06,1.0650824408692314e-06,4.312893070108902e-07,0.7471
9.218880429080357e-07,7.112321308886099e-07,2.1808349067128643e-06,6.487367411544197e-07,0.7471
1.9474407372621568e-06,1.1429810697530442e-06,3.232280227084272e-06,1.268559880540065e-06,0.7471
1.094074533320089e-06,1.6174630095104688e-06,1.3293641681714557e-06,4.073940958546715e-07,0.7471
1.6299270697211512e-06,2.48489391593067e-06,2.1845991689036856e-06,1.762225978165303e-06,0.7471
6.129611032661283e-07,9.67861637478367e-07,3.3991182460541005e-06,7.745909324897155e-07,0.7471
1.2399812135582973e-06,1.708902255572829e-06,9.701813411586006e-07,3.1642986382030394e-07,0.7471
1.8795391129520677e-06,2.388237308268616e-06,2.258620578817662e-06,1.0797039230298498e-06,0.7471
1.1400943330115995e-06,7.793298734765013e-07,3.7817732522496214e-06,8.78531180377185e-07,0.7471
4.750655771012376e-06,2.0478024790019028e-06,5.8220031920675755e-06,3.261826793343399e-06,0.7471
4.073597028452137e-06,1.9666424350454253e-06,4.472346381108057e-06,2.210540169780276e-06,0.7471
1.8856248165814706e-06,2.27344164357983e-06,2.3064473182490785e-06,1.4832965333917926e-06,0.7471
1.5351738336974208e-07,8.370504582329987e-07,9.241175822531123e-07,5.42888452655243e-07,0.7471
9.682924411449817e-07,1.1794503639887307e-06,2.6062150298816418e-06,1.5407755418123031e-06,0.7471
1.0848194830656836e-06,1.3403039589461532e-06,9.348570733309662e-07,6.944512558618657e-07,0.7471
4.284959314337041e-07,1.6106889827858892e-06,1.4234375683009981e-06,8.109913465686951e-07,0.7471
1.2102054546878386e-06,1.3619422970190716e-06,1.156879032454043e-06,9.203293484960953e-07,0.7471
8.054221393456702e-07,5.51425178008708e-07,2.2723927782848766e-06,6.422165048620448e-07,0.7471
3.495045470808509e-07,9.063368000171038e-07,1.0738461583490196e-06,1.5281617913998405e-07,0.7471
7.294418443380604e-07,1.3448702108813068e-06,2.5381517587564447e-06,9.396930249772739e-07,0.7471
1.737731422662868e-06,1.4072676911261832e-06,1.4669589998835074e-06,1.3359630229781241e-06,0.7471
1.6955485057035324e-06,2.3013479098845556e-06,2.2893759956761884e-06,1.7988296754703847e-06,0.7471
3.655117472023198e-06,2.8695476700275753e-06,4.333562217959533e-06,2.691651926443281e-06,0.7471
2.1399861277935687e-06,1.826253844053389e-06,1.5356686004550625e-06,1.111308652512455e-06,0.7471
2.0353897991284014e-07,1.2644029633366608e-06,1.8438545825226264e-06,3.239793800275246e-07,0.7471
1.7525388628632525e-06,2.9027360521778863e-06,4.52189289482392e-06,2.423223432780114e-06,0.7471
3.0463907250508147e-06,2.7342583897717766e-06,3.187879964701594e-06,2.7595027246478427e-06,0.7471
5.948449456709202e-06,6.750919165248311e-06,5.126100594988395e-06,5.622368297483717e-06,0.7471
8.607210931774845e-06,9.234135142600762e-06,7.707414149413043e-06,8.161134650839615e-06,0.7471
3.595493461281341e-06,4.2816163743749325e-06,4.706851643176343e-06,4.332254703407344e-06,0.7471
6.367115919625167e-07,1.3566945425919775e-06,1.1908693049277394e-06,6.192209626942697e-07,0.7471
3.2706362666441933e-06,2.506969412920984e-06,3.5353909208565796e-06,2.958973307613461e-06,0.7471
9.833383633370216e-07,8.894931685491506e-07,2.4624817019143887e-07,4.7430059020632365e-07,0.7471
8.819376913370517e-07,9.233773102598691e-07,2.487821624187389e-06,1.1744444820205155e-06,0.7471
2.5485140183683052e-06,1.6801128823634442e-06,3.4671025436845875e-06,2.0950598287328898e-06,0.7471
1.5252164862593752e-06,1.8913232309155846e-06,2.0463239856349006e-06,1.2506163146154713e-06,0.7471
3.2093768433057345e-06,4.075345405396923e-06,7.679146347154422e-06,1.493583502104705e-06,0.7471
1.693527921487429e-06,1.961920390098449e-06,2.4479166734736203e-06,1.1955162075895485e-06,0.7471
1.0068592258229148e-06,2.0932366442418838e-07,7.665536477909406e-07,5.143926232080212e-07,0.7471
2.890621778480459e-07,4.2455377448305585e-07,5.43082222974444e-07,3.136599920773497e-07,0.7471
8.110046313802904e-07,1.222455088513221e-06,1.2276047926847682e-06,1.3350134583416347e-06,0.7471
6.798245410173763e-07,7.311559140750591e-08,4.0365162295412745e-07,5.502245246400926e-07,0.7471
4.662927399728541e-07,7.014999455682156e-07,8.92029556645059e-07,7.390329552791205e-07,0.7471
1.8887799634066998e-06,1.457960437572987e-06,1.4711237315141092e-06,7.764229094208617e-07,0.7471
6.85943184742865e-08,1.5614792615395158e-06,7.493378469301751e-07,1.9647968932022574e-07,0.7471
5.747882289382454e-07,5.900180393702057e-07,7.361873998451068e-07,1.6818773419391313e-06,0.7471
1.0655103614394022e-06,1.0075925964004868e-06,1.2768489606794294e-06,7.294481786969861e-07,0.7471
4.2349543306923754e-07,1.3185394459893495e-06,1.2583842981247225e-06,8.538033877138132e-07,0.7471
3.3465879733481125e-07,5.508864824188479e-07,6.360838738485496e-07,3.525280655967918e-07,0.7471
2.5500022187667685e-06,1.7561607573663073e-06,2.744855613861017e-06,2.0526934556200407e-06,0.7471
4.941756892362436e-07,1.5506063693837402e-06,2.367890226442463e-06,1.0255493804929126e-06,0.7471
1.5072051398516224e-06,1.568810385460763e-06,1.8022720125674318e-06,1.4080650601760035e-06,0.7471
2.1683294963538195e-06,2.145655774397309e-06,3.879177538620752e-06,2.172251426956132e-06,0.7471
1.1422068125272225e-06,1.2839154471415783e-06,2.2373191335262523e-06,1.4386132831620576e-06,0.7471
1.4620522471029537e-06,8.753913391746401e-07,1.5036984648726451e-06,1.0095955980652738e-06,0.7471
7.348289281046168e-07,7.666646096978237e-07,1.1043716768918649e-07,2.9452246396099076e-07,0.7471
2.5013233562184e-06,2.4303607759570047e-06,4.336369655644067e-06,2.816010791031087e-06,0.7471
4.0555249728233406e-07,3.208847753936108e-07,1.0735348352301048e-06,3.489598880494135e-07,0.7471
9.989397773395432e-07,9.56838996747848e-07,1.6239223003330085e-06,1.124538408316395e-06,0.7471
1.7935828883263066e-06,2.0194967555341408e-06,2.5991729001781297e-06,2.029317318803353e-06,0.7471
5.549390882597441e-07,9.71165235240066e-07,9.081752900542171e-07,2.777750971378913e-07,0.7471
1.957096023543216e-06,2.1862943993409526e-06,1.844555115084459e-06,1.1730211630148144e-06,0.7471
1.2787247836658165e-06,1.391903337028128e-06,1.696958865387812e-06,9.165365856505219e-07,0.7471
