fea1,fea2,fea3,fea4,ans
1.1761237558861713e-05,1.0397190226997378e-05,2.8570720101650834e-05,1.4881640686839978e-05,0.5047
1.1189361741408027e-05,1.0515410350884184e-05,1.56680878479104e-05,1.2583892048006532e-05,0.5047
7.5387160291134126e-06,4.432785990437657e-06,9.160401710983949e-06,5.3244272429754835e-06,0.5047
7.841731125261866e-06,7.257221754324571e-06,1.3447173911222749e-05,6.877333090561482e-06,0.5047
7.839005608527335e-06,8.43921919731505e-06,7.129496437053431e-06,5.2126755382321345e-06,0.5047
9.30589891779719e-06,8.657623038142596e-06,1.1945354296352994e-05,8.439098872224701e-06,0.5047
4.360418470352876e-06,3.685541688095832e-06,3.001778627009227e-07,2.567368547504074e-06,0.5047
3.6163993187111105e-06,2.586204212815961e-06,5.76787004123948e-06,4.630526871902269e-06,0.5047
9.935631221659481e-06,8.728833856539212e-06,1.028817243246634e-05,7.609771239590022e-06,0.5047
3.865955372508139e-06,4.026271397923733e-06,5.033861016049192e-06,2.7955016049111326e-06,0.5047
3.4734391906785595e-06,3.537550022580269e-06,6.090711953249399e-06,3.718217385291792e-06,0.5047
5.476958759871671e-06,4.740390408974247e-06,3.7496278221019277e-06,4.773818745149039e-06,0.5047
4.855012164191208e-06,3.233701581395956e-06,9.887773515841508e-06,7.685495727943707e-06,0.5047
1.8561161793071482e-06,2.0762607221982544e-06,9.526287985995853e-06,5.16431084890397e-06,0.5047
2.1747720829242257e-06,3.186315744646113e-06,5.433771511784668e-06,3.0328105710645354e-06,0.5047
1.7126528168535973e-06,1.0835861549411043e-06,2.7394290725043615e-06,3.3172301848159693e-06,0.5047
3.0013095208190395e-06,4.112192203309665e-06,4.718069614943197e-06,2.916109466003826e-06,0.5047
1.6946099826748697e-06,1.7714649147654663e-06,3.1690165083465722e-06,6.047212375482803e-07,0.5047
3.665471042010525e-07,1.500834127075696e-06,3.6901095305384644e-06,1.7986340715635357e-06,0.5047
9.825171097044598e-07,2.5617303536236562e-06,3.378407718993612e-06,1.2103584071415908e-06,0.5047
3.106472592871469e-06,3.980422002644702e-06,6.788136786113464e-06,3.634734038315394e-06,0.5047
4.8676046149314125e-06,5.237593594059728e-06,8.956314027501678e-06,5.390978619334396e-06,0.5047
4.353356757132342e-06,4.051991541406163e-06,2.4152914286461818e-06,2.166991397675776e-06,0.5047
4.70835651457348e-06,4.68860681497123e-06,8.293133718757545e-06,4.797983176353005e-06,0.5047
1.7250283422263792e-06,1.3960565676164288e-06,2.4409052875161027e-06,1.8916852634268026e-06,0.5047
2.1168513449647207e-06,1.2738901432684867e-06,3.227109615673853e-06,2.768270004991597e-06,0.5047
1.5991746712311684e-06,1.6560215521975147e-06,3.5850912092647244e-06,1.940066962941182e-06,0.5047
1.8312522461361194e-06,2.2997126355566785e-06,1.1158190482897253e-06,7.526262640974185e-07,0.5047
1.1625074072180377e-06,1.757628466691208e-06,5.143655799351368e-07,1.1292790322143416e-06,0.5047
1.0579354351470102e-06,3.7469319842076466e-07,5.03776896989361e-07,2.8809192911542745e-07,0.5047
3.62579066065147e-06,2.5424517220972434e-06,6.680219730537702e-07,1.3643217727419875e-06,0.5047
3.359457857882571e-06,3.3051616649833667e-06,4.558347005434293e-06,2.8508407482729207e-06,0.5047
3.0900909382752377e-06,2.8536160219448386e-06,2.6415475969152978e-06,1.6563682143648015e-06,0.5047
1.7651556594131647e-06,1.1390975744579902e-06,2.999641186783126e-06,2.194381733619723e-06,0.5047
2.6797594340632884e-06,2.8327955171048753e-06,2.425435042731187e-06,9.924890307419295e-07,0.5047
1.8758382479537428e-06,1.8670769284111318e-06,2.844853423530038e-06,1.8406560985169127e-06,0.5047
5.936124833259682e-07,1.8602810663766526e-06,3.6260986882410154e-06,2.1677344764972593e-06,0.5047
5.0369580959324346e-06,2.960640371921764e-06,9.68557132044592e-06,4.259345282125563e-06,0.5047
2.0066517724512455e-06,7.445728042185864e-07,1.414624826292203e-06,5.058572692820081e-07,0.5047
1.9777465439357182e-06,2.5310986948332237e-06,2.7804201202783298e-06,4.4060887836958237e-07,0.5047
1.7489268337495815e-06,1.1070027162614954e-06,3.596720092012334e-06,2.006924507662854e-06,0.5047
